NAME	FAB_NAME	BAY_NAME	FROM_NODE	TO_NODE	MAX_SPEED	CURVE	LENGTH
rl_InterBay1_49_B13_1	SMT	InterBay1	rn_InterBay1_49	rn_B13_1	1000	True	1500.716404327466
rl_InterBay1_4_3	SMT	InterBay1	rn_InterBay1_4	rn_InterBay1_3	5000	False	6790.551099999982
rl_InterBay1_50_49	SMT	InterBay1	rn_InterBay1_50	rn_InterBay1_49	5000	False	1234.6456999999937
rl_InterBay1_51_50	SMT	InterBay1	rn_InterBay1_51	rn_InterBay1_50	5000	False	1018.582699999999
rl_InterBay1_52_51	SMT	InterBay1	rn_InterBay1_52	rn_InterBay1_51	5000	False	1666.7716000000073
rl_InterBay1_53_287	SMT	InterBay1	rn_InterBay1_53	rn_InterBay1_287	1000	True	1456.9077396589594
rl_InterBay1_53_52	SMT	InterBay1	rn_InterBay1_53	rn_InterBay1_52	5000	False	1018.582699999999
rl_InterBay1_54_53	SMT	InterBay1	rn_InterBay1_54	rn_InterBay1_53	5000	False	1234.645599999989
rl_InterBay1_55_54	SMT	InterBay1	rn_InterBay1_55	rn_InterBay1_54	5000	False	1080.3150000000023
rl_InterBay1_56_55	SMT	InterBay1	rn_InterBay1_56	rn_InterBay1_55	5000	False	6790.551200000016
rl_InterBay1_57_46	SMT	InterBay1	rn_InterBay1_57	rn_InterBay1_46	5000	False	11420.472440000005
rl_InterBay1_58_56	SMT	InterBay1	rn_InterBay1_58	rn_InterBay1_56	5000	False	1080.3150000000023
rl_InterBay1_58_B12_1	SMT	InterBay1	rn_InterBay1_58	rn_B12_1	1000	True	1500.7164763140834
rl_InterBay1_59_58	SMT	InterBay1	rn_InterBay1_59	rn_InterBay1_58	5000	False	1234.645599999989
rl_InterBay1_5_4	SMT	InterBay1	rn_InterBay1_5	rn_InterBay1_4	5000	False	1080.3150000000023
rl_InterBay1_5_B18_1	SMT	InterBay1	rn_InterBay1_5	rn_B18_1	1000	True	1500.7164763140834
rl_InterBay1_60_59	SMT	InterBay1	rn_InterBay1_60	rn_InterBay1_59	5000	False	1018.582699999999
rl_InterBay1_61_60	SMT	InterBay1	rn_InterBay1_61	rn_InterBay1_60	5000	False	1666.771700000012
rl_InterBay1_62_291	SMT	InterBay1	rn_InterBay1_62	rn_InterBay1_291	1000	True	1456.9076697449425
rl_InterBay1_62_61	SMT	InterBay1	rn_InterBay1_62	rn_InterBay1_61	5000	False	1018.5825999999943
rl_InterBay1_63_62	SMT	InterBay1	rn_InterBay1_63	rn_InterBay1_62	5000	False	1234.6456999999937
rl_InterBay1_64_63	SMT	InterBay1	rn_InterBay1_64	rn_InterBay1_63	5000	False	1080.3150000000023
rl_InterBay1_65_64	SMT	InterBay1	rn_InterBay1_65	rn_InterBay1_64	5000	False	6790.5511000000115
rl_InterBay1_66_65	SMT	InterBay1	rn_InterBay1_66	rn_InterBay1_65	5000	False	1080.3150000000023
rl_InterBay1_66_B11_1	SMT	InterBay1	rn_InterBay1_66	rn_B11_1	1000	True	1500.7164763140834
rl_InterBay1_67_66	SMT	InterBay1	rn_InterBay1_67	rn_InterBay1_66	5000	False	1234.645599999989
rl_InterBay1_68_57	SMT	InterBay1	rn_InterBay1_68	rn_InterBay1_57	5000	False	1018.5826799999995
rl_InterBay1_69_67	SMT	InterBay1	rn_InterBay1_69	rn_InterBay1_67	5000	False	1018.582699999999
rl_InterBay1_6_5	SMT	InterBay1	rn_InterBay1_6	rn_InterBay1_5	5000	False	1234.645599999989
rl_InterBay1_70_69	SMT	InterBay1	rn_InterBay1_70	rn_InterBay1_69	5000	False	1666.771700000012
rl_InterBay1_71_297	SMT	InterBay1	rn_InterBay1_71	rn_InterBay1_297	1000	True	1456.9076697449425
rl_InterBay1_71_70	SMT	InterBay1	rn_InterBay1_71	rn_InterBay1_70	5000	False	1018.5825999999943
rl_InterBay1_72_71	SMT	InterBay1	rn_InterBay1_72	rn_InterBay1_71	5000	False	1234.6457999999984
rl_InterBay1_73_72	SMT	InterBay1	rn_InterBay1_73	rn_InterBay1_72	5000	False	1080.3148999999976
rl_InterBay1_74_73	SMT	InterBay1	rn_InterBay1_74	rn_InterBay1_73	5000	False	6790.551199999987
rl_InterBay1_75_74	SMT	InterBay1	rn_InterBay1_75	rn_InterBay1_74	5000	False	1080.3148999999976
rl_InterBay1_75_B10_1	SMT	InterBay1	rn_InterBay1_75	rn_B10_1	1000	True	1500.716404327466
rl_InterBay1_76_75	SMT	InterBay1	rn_InterBay1_76	rn_InterBay1_75	5000	False	1234.6457999999984
rl_InterBay1_77_76	SMT	InterBay1	rn_InterBay1_77	rn_InterBay1_76	5000	False	1018.5826000000234
rl_InterBay1_78_77	SMT	InterBay1	rn_InterBay1_78	rn_InterBay1_77	5000	False	1666.771699999983
rl_InterBay1_79_68	SMT	InterBay1	rn_InterBay1_79	rn_InterBay1_68	5000	False	1666.7716599999985
rl_InterBay1_7_6	SMT	InterBay1	rn_InterBay1_7	rn_InterBay1_6	5000	False	1018.582699999999
rl_InterBay1_80_301	SMT	InterBay1	rn_InterBay1_80	rn_InterBay1_301	1000	True	1456.9077396589594
rl_InterBay1_80_78	SMT	InterBay1	rn_InterBay1_80	rn_InterBay1_78	5000	False	1018.582699999999
rl_InterBay1_81_80	SMT	InterBay1	rn_InterBay1_81	rn_InterBay1_80	5000	False	1234.645600000018
rl_InterBay1_82_81	SMT	InterBay1	rn_InterBay1_82	rn_InterBay1_81	5000	False	1080.3149999999878
rl_InterBay1_83_82	SMT	InterBay1	rn_InterBay1_83	rn_InterBay1_82	5000	False	6790.551099999997
rl_InterBay1_84_83	SMT	InterBay1	rn_InterBay1_84	rn_InterBay1_83	5000	False	1080.3150000000023
rl_InterBay1_84_B9_1	SMT	InterBay1	rn_InterBay1_84	rn_B9_1	1000	True	1500.7164763140834
rl_InterBay1_85_84	SMT	InterBay1	rn_InterBay1_85	rn_InterBay1_84	5000	False	1234.6457000000082
rl_InterBay1_86_85	SMT	InterBay1	rn_InterBay1_86	rn_InterBay1_85	5000	False	1018.5825999999943
rl_InterBay1_87_86	SMT	InterBay1	rn_InterBay1_87	rn_InterBay1_86	5000	False	1666.7716999999975
rl_InterBay1_88_306	SMT	InterBay1	rn_InterBay1_88	rn_InterBay1_306	1000	True	1456.9077396589594
rl_InterBay1_88_87	SMT	InterBay1	rn_InterBay1_88	rn_InterBay1_87	5000	False	1018.582699999999
rl_InterBay1_89_88	SMT	InterBay1	rn_InterBay1_89	rn_InterBay1_88	5000	False	1234.6456000000035
rl_InterBay1_8_7	SMT	InterBay1	rn_InterBay1_8	rn_InterBay1_7	5000	False	1666.771700000012
rl_InterBay1_90_177	SMT	InterBay1	rn_InterBay1_90	rn_InterBay1_177	1000	True	1456.9077186847576
rl_InterBay1_90_79	SMT	InterBay1	rn_InterBay1_90	rn_InterBay1_79	5000	False	1018.5826700000034
rl_InterBay1_91_89	SMT	InterBay1	rn_InterBay1_91	rn_InterBay1_89	5000	False	1080.3150000000023
rl_InterBay1_92_91	SMT	InterBay1	rn_InterBay1_92	rn_InterBay1_91	5000	False	6790.551200000002
rl_InterBay1_93_92	SMT	InterBay1	rn_InterBay1_93	rn_InterBay1_92	5000	False	1080.3148999999976
rl_InterBay1_93_B8_1	SMT	InterBay1	rn_InterBay1_93	rn_B8_1	1000	True	1500.716404327466
rl_InterBay1_94_93	SMT	InterBay1	rn_InterBay1_94	rn_InterBay1_93	5000	False	1234.6456999999937
rl_InterBay1_95_94	SMT	InterBay1	rn_InterBay1_95	rn_InterBay1_94	5000	False	1018.582699999999
rl_InterBay1_96_95	SMT	InterBay1	rn_InterBay1_96	rn_InterBay1_95	5000	False	1666.7716000000073
rl_InterBay1_97_310	SMT	InterBay1	rn_InterBay1_97	rn_InterBay1_310	1000	True	1456.9077396589594
rl_InterBay1_97_96	SMT	InterBay1	rn_InterBay1_97	rn_InterBay1_96	5000	False	1018.582699999999
rl_InterBay1_98_97	SMT	InterBay1	rn_InterBay1_98	rn_InterBay1_97	5000	False	1234.6456999999937
rl_InterBay1_99_98	SMT	InterBay1	rn_InterBay1_99	rn_InterBay1_98	5000	False	1080.3149000000121
rl_InterBay1_9_264	SMT	InterBay1	rn_InterBay1_9	rn_InterBay1_264	1000	True	1456.9076697449425
rl_InterBay1_9_8	SMT	InterBay1	rn_InterBay1_9	rn_InterBay1_8	5000	False	1018.5825999999943
rl_InterBay2_100_99	SMT	InterBay2	rn_InterBay2_100	rn_InterBay2_99	5000	False	1080.3148999999976
rl_InterBay2_101_100	SMT	InterBay2	rn_InterBay2_101	rn_InterBay2_100	5000	False	6790.551299999992
rl_InterBay2_102_101	SMT	InterBay2	rn_InterBay2_102	rn_InterBay2_101	5000	False	1080.3148999999976
rl_InterBay2_102_B13_15	SMT	InterBay2	rn_InterBay2_102	rn_B13_15	1000	True	1500.7164071039226
rl_InterBay2_103_102	SMT	InterBay2	rn_InterBay2_103	rn_InterBay2_102	5000	False	1234.6457000000228
rl_InterBay2_104_103	SMT	InterBay2	rn_InterBay2_104	rn_InterBay2_103	5000	False	1018.582699999999
rl_InterBay2_105_104	SMT	InterBay2	rn_InterBay2_105	rn_InterBay2_104	5000	False	1666.7715999999782
rl_InterBay2_106_105	SMT	InterBay2	rn_InterBay2_106	rn_InterBay2_105	5000	False	1018.5827000000281
rl_InterBay2_106_391	SMT	InterBay2	rn_InterBay2_106	rn_InterBay2_391	1000	True	1456.9077418039376
rl_InterBay2_107_106	SMT	InterBay2	rn_InterBay2_107	rn_InterBay2_106	5000	False	1234.645599999989
rl_InterBay2_108_107	SMT	InterBay2	rn_InterBay2_108	rn_InterBay2_107	5000	False	1080.3150000000023
rl_InterBay2_109_108	SMT	InterBay2	rn_InterBay2_109	rn_InterBay2_108	5000	False	6790.551199999987
rl_InterBay2_10_325	SMT	InterBay2	rn_InterBay2_10	rn_InterBay2_325	1000	True	1456.9077278211146
rl_InterBay2_10_9	SMT	InterBay2	rn_InterBay2_10	rn_InterBay2_9	5000	False	1018.5826799999995
rl_InterBay2_110_109	SMT	InterBay2	rn_InterBay2_110	rn_InterBay2_109	5000	False	1080.3150000000023
rl_InterBay2_110_B14_15	SMT	InterBay2	rn_InterBay2_110	rn_B14_15	1000	True	1500.71647909054
rl_InterBay2_111_110	SMT	InterBay2	rn_InterBay2_111	rn_InterBay2_110	5000	False	1234.645600000018
rl_InterBay2_112_111	SMT	InterBay2	rn_InterBay2_112	rn_InterBay2_111	5000	False	1018.582699999999
rl_InterBay2_113_112	SMT	InterBay2	rn_InterBay2_113	rn_InterBay2_112	5000	False	1666.7715999999782
rl_InterBay2_114_113	SMT	InterBay2	rn_InterBay2_114	rn_InterBay2_113	5000	False	1018.582699999999
rl_InterBay2_114_397	SMT	InterBay2	rn_InterBay2_114	rn_InterBay2_397	1000	True	1456.9077418039174
rl_InterBay2_115_114	SMT	InterBay2	rn_InterBay2_115	rn_InterBay2_114	5000	False	1234.6457000000228
rl_InterBay2_116_115	SMT	InterBay2	rn_InterBay2_116	rn_InterBay2_115	5000	False	1080.3150000000023
rl_InterBay2_117_116	SMT	InterBay2	rn_InterBay2_117	rn_InterBay2_116	5000	False	6790.551099999982
rl_InterBay2_118_117	SMT	InterBay2	rn_InterBay2_118	rn_InterBay2_117	5000	False	1080.3150000000023
rl_InterBay2_118_B15_15	SMT	InterBay2	rn_InterBay2_118	rn_B15_15	1000	True	1500.71647909054
rl_InterBay2_119_118	SMT	InterBay2	rn_InterBay2_119	rn_InterBay2_118	5000	False	1234.645599999989
rl_InterBay2_11_10	SMT	InterBay2	rn_InterBay2_11	rn_InterBay2_10	5000	False	1234.6456600000001
rl_InterBay2_120_119	SMT	InterBay2	rn_InterBay2_120	rn_InterBay2_119	5000	False	1018.582699999999
rl_InterBay2_121_120	SMT	InterBay2	rn_InterBay2_121	rn_InterBay2_120	5000	False	1666.771700000012
rl_InterBay2_122_121	SMT	InterBay2	rn_InterBay2_122	rn_InterBay2_121	5000	False	1018.5825999999943
rl_InterBay2_122_402	SMT	InterBay2	rn_InterBay2_122	rn_InterBay2_402	1000	True	1456.9076718899005
rl_InterBay2_123_122	SMT	InterBay2	rn_InterBay2_123	rn_InterBay2_122	5000	False	1234.6457999999984
rl_InterBay2_124_123	SMT	InterBay2	rn_InterBay2_124	rn_InterBay2_123	5000	False	1080.3148999999976
rl_InterBay2_125_124	SMT	InterBay2	rn_InterBay2_125	rn_InterBay2_124	5000	False	6790.551200000016
rl_InterBay2_126_125	SMT	InterBay2	rn_InterBay2_126	rn_InterBay2_125	5000	False	1080.3148999999976
rl_InterBay2_126_B16_15	SMT	InterBay2	rn_InterBay2_126	rn_B16_15	1000	True	1500.7164071039226
rl_InterBay2_127_126	SMT	InterBay2	rn_InterBay2_127	rn_InterBay2_126	5000	False	1234.6457999999984
rl_InterBay2_128_127	SMT	InterBay2	rn_InterBay2_128	rn_InterBay2_127	5000	False	1018.5825999999943
rl_InterBay2_129_128	SMT	InterBay2	rn_InterBay2_129	rn_InterBay2_128	5000	False	1666.771700000012
rl_InterBay2_12_11	SMT	InterBay2	rn_InterBay2_12	rn_InterBay2_11	5000	False	1080.3149699999994
rl_InterBay2_130_129	SMT	InterBay2	rn_InterBay2_130	rn_InterBay2_129	5000	False	1018.582699999999
rl_InterBay2_130_408	SMT	InterBay2	rn_InterBay2_130	rn_InterBay2_408	1000	True	1456.9077418039174
rl_InterBay2_131_130	SMT	InterBay2	rn_InterBay2_131	rn_InterBay2_130	5000	False	1234.645599999989
rl_InterBay2_132_131	SMT	InterBay2	rn_InterBay2_132	rn_InterBay2_131	5000	False	1080.3150000000023
rl_InterBay2_133_132	SMT	InterBay2	rn_InterBay2_133	rn_InterBay2_132	5000	False	6790.5511000000115
rl_InterBay2_134_133	SMT	InterBay2	rn_InterBay2_134	rn_InterBay2_133	5000	False	1080.3150000000023
rl_InterBay2_134_B17_15	SMT	InterBay2	rn_InterBay2_134	rn_B17_15	1000	True	1500.71647909054
rl_InterBay2_135_134	SMT	InterBay2	rn_InterBay2_135	rn_InterBay2_134	5000	False	1234.6456999999937
rl_InterBay2_136_135	SMT	InterBay2	rn_InterBay2_136	rn_InterBay2_135	5000	False	1018.5825999999943
rl_InterBay2_137_136	SMT	InterBay2	rn_InterBay2_137	rn_InterBay2_136	5000	False	1666.771700000012
rl_InterBay2_138_137	SMT	InterBay2	rn_InterBay2_138	rn_InterBay2_137	5000	False	1018.582699999999
rl_InterBay2_138_413	SMT	InterBay2	rn_InterBay2_138	rn_InterBay2_413	1000	True	1456.9077418039174
rl_InterBay2_139_138	SMT	InterBay2	rn_InterBay2_139	rn_InterBay2_138	5000	False	1234.645599999989
rl_InterBay2_13_12	SMT	InterBay2	rn_InterBay2_13	rn_InterBay2_12	5000	False	6790.551169999999
rl_InterBay2_140_139	SMT	InterBay2	rn_InterBay2_140	rn_InterBay2_139	5000	False	1080.3150000000023
rl_InterBay2_141_140	SMT	InterBay2	rn_InterBay2_141	rn_InterBay2_140	5000	False	6790.551099999982
rl_InterBay2_142_141	SMT	InterBay2	rn_InterBay2_142	rn_InterBay2_141	5000	False	1080.3150000000023
rl_InterBay2_142_B18_15	SMT	InterBay2	rn_InterBay2_142	rn_B18_15	1000	True	1500.71647909054
rl_InterBay2_143_142	SMT	InterBay2	rn_InterBay2_143	rn_InterBay2_142	5000	False	1234.6456999999937
rl_InterBay2_144_143	SMT	InterBay2	rn_InterBay2_144	rn_InterBay2_143	5000	False	1018.5827000000281
rl_InterBay2_145_144	SMT	InterBay2	rn_InterBay2_145	rn_InterBay2_144	5000	False	1666.7715999999782
rl_InterBay2_146_145	SMT	InterBay2	rn_InterBay2_146	rn_InterBay2_145	5000	False	1018.5827000000281
rl_InterBay2_146_419	SMT	InterBay2	rn_InterBay2_146	rn_InterBay2_419	1000	True	1456.9077418039376
rl_InterBay2_147_146	SMT	InterBay2	rn_InterBay2_147	rn_InterBay2_146	5000	False	1234.6456999999937
rl_InterBay2_148_147	SMT	InterBay2	rn_InterBay2_148	rn_InterBay2_147	5000	False	1080.3148999999976
rl_InterBay2_149_148	SMT	InterBay2	rn_InterBay2_149	rn_InterBay2_148	5000	False	6790.551299999992
rl_InterBay2_14_13	SMT	InterBay2	rn_InterBay2_14	rn_InterBay2_13	5000	False	1080.314970000003
rl_InterBay2_14_B2_15	SMT	InterBay2	rn_InterBay2_14	rn_B2_15	1000	True	1500.7164574945557
rl_InterBay2_150_149	SMT	InterBay2	rn_InterBay2_150	rn_InterBay2_149	5000	False	1080.3148999999976
rl_InterBay2_150_B19_15	SMT	InterBay2	rn_InterBay2_150	rn_B19_15	1000	True	1500.7164071039226
rl_InterBay2_151_150	SMT	InterBay2	rn_InterBay2_151	rn_InterBay2_150	5000	False	1234.6456999999937
rl_InterBay2_152_151	SMT	InterBay2	rn_InterBay2_152	rn_InterBay2_151	5000	False	1018.5827000000281
rl_InterBay2_153_152	SMT	InterBay2	rn_InterBay2_153	rn_InterBay2_152	5000	False	1666.7715999999782
rl_InterBay2_154_153	SMT	InterBay2	rn_InterBay2_154	rn_InterBay2_153	5000	False	1018.5827000000281
rl_InterBay2_154_424	SMT	InterBay2	rn_InterBay2_154	rn_InterBay2_424	1000	True	1456.9077418039376
rl_InterBay2_155_154	SMT	InterBay2	rn_InterBay2_155	rn_InterBay2_154	5000	False	1234.645599999989
rl_InterBay2_156_155	SMT	InterBay2	rn_InterBay2_156	rn_InterBay2_155	5000	False	1080.3150000000023
rl_InterBay2_157_156	SMT	InterBay2	rn_InterBay2_157	rn_InterBay2_156	5000	False	6790.551199999987
rl_InterBay2_158_157	SMT	InterBay2	rn_InterBay2_158	rn_InterBay2_157	5000	False	1080.3150000000023
rl_InterBay2_158_B20_15	SMT	InterBay2	rn_InterBay2_158	rn_B20_15	1000	True	1500.71647909054
rl_InterBay2_159_158	SMT	InterBay2	rn_InterBay2_159	rn_InterBay2_158	5000	False	1080.3148999999976
rl_InterBay2_15_14	SMT	InterBay2	rn_InterBay2_15	rn_InterBay2_14	5000	False	1234.6456599999983
rl_InterBay2_160_159	SMT	InterBay2	rn_InterBay2_160	rn_InterBay2_159	1000	True	1117.4977399905774
rl_InterBay2_161_160	SMT	InterBay2	rn_InterBay2_161	rn_InterBay2_160	5000	False	2916.66661
rl_InterBay2_162_161	SMT	InterBay2	rn_InterBay2_162	rn_InterBay2_161	1000	True	1117.4977399905774
rl_InterBay2_163_162	SMT	InterBay2	rn_InterBay2_163	rn_InterBay2_162	5000	False	1080.3148999999992
rl_InterBay2_164_163	SMT	InterBay2	rn_InterBay2_164	rn_InterBay2_163	5000	False	1080.3150000000023
rl_InterBay2_165_164	SMT	InterBay2	rn_InterBay2_165	rn_InterBay2_164	5000	False	6790.551199999987
rl_InterBay2_166_165	SMT	InterBay2	rn_InterBay2_166	rn_InterBay2_165	5000	False	1080.3150000000023
rl_InterBay2_166_A20_1	SMT	InterBay2	rn_InterBay2_166	rn_A20_1	1000	True	1500.7164721493982
rl_InterBay2_167_166	SMT	InterBay2	rn_InterBay2_167	rn_InterBay2_166	5000	False	1234.645599999989
rl_InterBay2_168_167	SMT	InterBay2	rn_InterBay2_168	rn_InterBay2_167	5000	False	1018.5827000000281
rl_InterBay2_169_168	SMT	InterBay2	rn_InterBay2_169	rn_InterBay2_168	5000	False	1666.7715999999782
rl_InterBay2_16_15	SMT	InterBay2	rn_InterBay2_16	rn_InterBay2_15	5000	False	1018.5826799999995
rl_InterBay2_170_169	SMT	InterBay2	rn_InterBay2_170	rn_InterBay2_169	5000	False	1018.5827000000281
rl_InterBay2_170_432	SMT	InterBay2	rn_InterBay2_170	rn_InterBay2_432	1000	True	1456.9077418039376
rl_InterBay2_171_170	SMT	InterBay2	rn_InterBay2_171	rn_InterBay2_170	5000	False	1234.6456999999937
rl_InterBay2_172_171	SMT	InterBay2	rn_InterBay2_172	rn_InterBay2_171	5000	False	1080.3148999999976
rl_InterBay2_173_172	SMT	InterBay2	rn_InterBay2_173	rn_InterBay2_172	5000	False	6790.551299999992
rl_InterBay2_174_173	SMT	InterBay2	rn_InterBay2_174	rn_InterBay2_173	5000	False	1080.3148999999976
rl_InterBay2_174_A19_1	SMT	InterBay2	rn_InterBay2_174	rn_A19_1	1000	True	1500.7164001627807
rl_InterBay2_175_174	SMT	InterBay2	rn_InterBay2_175	rn_InterBay2_174	5000	False	1234.6456999999937
rl_InterBay2_176_175	SMT	InterBay2	rn_InterBay2_176	rn_InterBay2_175	5000	False	1018.5827000000281
rl_InterBay2_177_176	SMT	InterBay2	rn_InterBay2_177	rn_InterBay2_176	5000	False	1666.7715999999782
rl_InterBay2_178_177	SMT	InterBay2	rn_InterBay2_178	rn_InterBay2_177	5000	False	1018.5827000000281
rl_InterBay2_178_438	SMT	InterBay2	rn_InterBay2_178	rn_InterBay2_438	1000	True	1456.9077418039376
rl_InterBay2_179_178	SMT	InterBay2	rn_InterBay2_179	rn_InterBay2_178	5000	False	1234.6456999999937
rl_InterBay2_17_16	SMT	InterBay2	rn_InterBay2_17	rn_InterBay2_16	5000	False	1666.7716499999988
rl_InterBay2_180_179	SMT	InterBay2	rn_InterBay2_180	rn_InterBay2_179	5000	False	1080.3150000000023
rl_InterBay2_181_180	SMT	InterBay2	rn_InterBay2_181	rn_InterBay2_180	5000	False	6790.551099999982
rl_InterBay2_182_181	SMT	InterBay2	rn_InterBay2_182	rn_InterBay2_181	5000	False	1080.3150000000023
rl_InterBay2_182_A18_1	SMT	InterBay2	rn_InterBay2_182	rn_A18_1	1000	True	1500.7164721493982
rl_InterBay2_183_182	SMT	InterBay2	rn_InterBay2_183	rn_InterBay2_182	5000	False	1234.645599999989
rl_InterBay2_184_183	SMT	InterBay2	rn_InterBay2_184	rn_InterBay2_183	5000	False	1018.582699999999
rl_InterBay2_185_184	SMT	InterBay2	rn_InterBay2_185	rn_InterBay2_184	5000	False	1666.771700000012
rl_InterBay2_186_185	SMT	InterBay2	rn_InterBay2_186	rn_InterBay2_185	5000	False	1018.5825999999943
rl_InterBay2_186_443	SMT	InterBay2	rn_InterBay2_186	rn_InterBay2_443	1000	True	1456.9076718899005
rl_InterBay2_187_186	SMT	InterBay2	rn_InterBay2_187	rn_InterBay2_186	5000	False	1234.6456999999937
rl_InterBay2_188_187	SMT	InterBay2	rn_InterBay2_188	rn_InterBay2_187	5000	False	1080.3150000000023
rl_InterBay2_189_188	SMT	InterBay2	rn_InterBay2_189	rn_InterBay2_188	5000	False	6790.5511000000115
rl_InterBay2_18_17	SMT	InterBay2	rn_InterBay2_18	rn_InterBay2_17	5000	False	1018.5826800000032
rl_InterBay2_18_331	SMT	InterBay2	rn_InterBay2_18	rn_InterBay2_331	1000	True	1456.907727821117
rl_InterBay2_190_189	SMT	InterBay2	rn_InterBay2_190	rn_InterBay2_189	5000	False	1080.3150000000023
rl_InterBay2_190_A17_1	SMT	InterBay2	rn_InterBay2_190	rn_A17_1	1000	True	1500.7164721493982
rl_InterBay2_191_190	SMT	InterBay2	rn_InterBay2_191	rn_InterBay2_190	5000	False	1234.645599999989
rl_InterBay2_192_191	SMT	InterBay2	rn_InterBay2_192	rn_InterBay2_191	5000	False	1018.582699999999
rl_InterBay2_193_192	SMT	InterBay2	rn_InterBay2_193	rn_InterBay2_192	5000	False	1666.771700000012
rl_InterBay2_194_193	SMT	InterBay2	rn_InterBay2_194	rn_InterBay2_193	5000	False	1018.5825999999943
rl_InterBay2_194_449	SMT	InterBay2	rn_InterBay2_194	rn_InterBay2_449	1000	True	1456.9076718899005
rl_InterBay2_195_194	SMT	InterBay2	rn_InterBay2_195	rn_InterBay2_194	5000	False	1234.6457999999984
rl_InterBay2_196_195	SMT	InterBay2	rn_InterBay2_196	rn_InterBay2_195	5000	False	1080.3148999999976
rl_InterBay2_197_196	SMT	InterBay2	rn_InterBay2_197	rn_InterBay2_196	5000	False	6790.551200000016
rl_InterBay2_198_197	SMT	InterBay2	rn_InterBay2_198	rn_InterBay2_197	5000	False	1080.3148999999976
rl_InterBay2_198_A16_1	SMT	InterBay2	rn_InterBay2_198	rn_A16_1	1000	True	1500.7164001627807
rl_InterBay2_199_198	SMT	InterBay2	rn_InterBay2_199	rn_InterBay2_198	5000	False	1234.6457999999984
rl_InterBay2_19_18	SMT	InterBay2	rn_InterBay2_19	rn_InterBay2_18	5000	False	1234.645669999998
rl_InterBay2_1_320	SMT	InterBay2	rn_InterBay2_1	rn_InterBay2_320	5000	False	2916.666670000006
rl_InterBay2_200_199	SMT	InterBay2	rn_InterBay2_200	rn_InterBay2_199	5000	False	1018.5825999999943
rl_InterBay2_201_200	SMT	InterBay2	rn_InterBay2_201	rn_InterBay2_200	5000	False	1666.771700000012
rl_InterBay2_202_201	SMT	InterBay2	rn_InterBay2_202	rn_InterBay2_201	5000	False	1018.582699999999
rl_InterBay2_202_454	SMT	InterBay2	rn_InterBay2_202	rn_InterBay2_454	1000	True	1456.9077418039174
rl_InterBay2_203_202	SMT	InterBay2	rn_InterBay2_203	rn_InterBay2_202	5000	False	1234.645599999989
rl_InterBay2_204_203	SMT	InterBay2	rn_InterBay2_204	rn_InterBay2_203	5000	False	1080.3150000000023
rl_InterBay2_205_204	SMT	InterBay2	rn_InterBay2_205	rn_InterBay2_204	5000	False	6790.551099999982
rl_InterBay2_206_205	SMT	InterBay2	rn_InterBay2_206	rn_InterBay2_205	5000	False	1080.3150000000023
rl_InterBay2_206_A15_1	SMT	InterBay2	rn_InterBay2_206	rn_A15_1	1000	True	1500.7164721493982
rl_InterBay2_207_206	SMT	InterBay2	rn_InterBay2_207	rn_InterBay2_206	5000	False	1234.6457000000228
rl_InterBay2_208_207	SMT	InterBay2	rn_InterBay2_208	rn_InterBay2_207	5000	False	1018.582699999999
rl_InterBay2_209_208	SMT	InterBay2	rn_InterBay2_209	rn_InterBay2_208	5000	False	1666.7715999999782
rl_InterBay2_20_19	SMT	InterBay2	rn_InterBay2_20	rn_InterBay2_19	5000	False	1080.3149599999997
rl_InterBay2_210_209	SMT	InterBay2	rn_InterBay2_210	rn_InterBay2_209	5000	False	1018.582699999999
rl_InterBay2_210_460	SMT	InterBay2	rn_InterBay2_210	rn_InterBay2_460	1000	True	1456.9077418039174
rl_InterBay2_211_210	SMT	InterBay2	rn_InterBay2_211	rn_InterBay2_210	5000	False	1234.645600000018
rl_InterBay2_212_211	SMT	InterBay2	rn_InterBay2_212	rn_InterBay2_211	5000	False	1080.3150000000023
rl_InterBay2_213_212	SMT	InterBay2	rn_InterBay2_213	rn_InterBay2_212	5000	False	6790.551199999987
rl_InterBay2_214_213	SMT	InterBay2	rn_InterBay2_214	rn_InterBay2_213	5000	False	1080.3150000000023
rl_InterBay2_214_A14_1	SMT	InterBay2	rn_InterBay2_214	rn_A14_1	1000	True	1500.7164721493982
rl_InterBay2_215_214	SMT	InterBay2	rn_InterBay2_215	rn_InterBay2_214	5000	False	1234.645599999989
rl_InterBay2_216_215	SMT	InterBay2	rn_InterBay2_216	rn_InterBay2_215	5000	False	1018.5827000000281
rl_InterBay2_217_216	SMT	InterBay2	rn_InterBay2_217	rn_InterBay2_216	5000	False	1666.7715999999782
rl_InterBay2_218_217	SMT	InterBay2	rn_InterBay2_218	rn_InterBay2_217	5000	False	1018.582699999999
rl_InterBay2_218_465	SMT	InterBay2	rn_InterBay2_218	rn_InterBay2_465	1000	True	1456.9077418039174
rl_InterBay2_219_218	SMT	InterBay2	rn_InterBay2_219	rn_InterBay2_218	5000	False	1234.6457000000228
rl_InterBay2_21_20	SMT	InterBay2	rn_InterBay2_21	rn_InterBay2_20	5000	False	6790.551180000002
rl_InterBay2_220_219	SMT	InterBay2	rn_InterBay2_220	rn_InterBay2_219	5000	False	1080.3148999999976
