NAME	TOOL_GROUP	BAY	WIDTH	HEIGHT	POSITION_X	POSITION_Y
LITH0104	Litho_BE_110	B1	2482,66825	3920,0025	1458,426128	34062,52172
LITH0105	Litho_BE_110	B1	2482,66825	3920,0025	1458,426128	39270,85838
LITH0106	Litho_BE_110	B1	2482,66825	2613,335	1458,426128	47916,69723
LITH0107	Litho_BE_110	B1	2482,66825	2613,335	1458,426128	52083,36655
LITH0108	Litho_BE_110	B1	2482,66825	2613,335	1458,426128	60416,7052
LITH0109	Litho_BE_110	B1	2482,66825	2613,335	1458,426128	64583,37452
LITH0110	Litho_BE_110	B1	2482,66825	2613,335	11505,36167	63333,37372
LITH0111	Litho_BE_110	B1	2482,66825	2613,335	11505,36167	59166,7044
LITH0112	Litho_BE_110	B1	2482,66825	2613,335	11505,36167	52916,70041
LITH0113	Litho_BE_110	B1	2482,66825	2613,335	11505,36167	48750,03109
LITH0114	Litho_BE_110	B1	2482,66825	2613,335	11505,36167	40416,69244
LITH0115	Litho_BE_110	B1	2482,66825	2613,335	11505,36167	36250,02312
LITH0116	Litho_BE_110	B1	2482,66825	4181,336	11505,36167	32708,35419
LITH0117	Litho_BE_110	B1	2482,66825	4704,003	11505,36167	25208,34941
LITH0118	Litho_BE_110	B1	2482,66825	4704,003	11505,36167	21041,68009
LITH0119	Litho_BE_110	B1	2482,66825	4704,003	11505,36167	10625,00678
LITH0120	Litho_BE_110	B2	2482,66825	3920,0025	16582,84423	11145,84044
LITH0121	Litho_BE_110	B2	2482,66825	3920,0025	16582,84423	20520,84642
LITH0122	Litho_BE_110	B2	2482,66825	3920,0025	16582,84423	24687,51574
LITH0123	Litho_BE_110	B2	2482,66825	3920,0025	16582,84423	33020,85439
LITH0124	Litho_BE_110	B2	2482,66825	3920,0025	16582,84423	36562,52332
LITH0125	Litho_BE_110	B2	2482,66825	3920,0025	16582,84423	40104,19224
LITH0126	Litho_BE_93	B2	2482,66825	3920,0025	16582,84423	48437,53089
LITH0127	Litho_BE_93	B2	2482,66825	3920,0025	16582,84423	52604,20022
LITH0128	Litho_BE_93	B2	2482,66825	3920,0025	16582,84423	60937,53886
LITH0129	Litho_BE_93	B2	2482,66825	3920,0025	16582,84423	64479,20779
LITH0130	Litho_BE_99	B2	2482,66825	3136,002	26629,77978	63125,04026
LITH0131	Litho_BE_99	B2	2482,66825	3136,002	26629,77978	59375,03787
LITH0132	Litho_BE_99	B2	2482,66825	3136,002	26629,77978	52708,36695
LITH0133	Litho_FE_111	B2	2482,66825	3136,002	26629,77978	48541,69762
LITH0134	Litho_FE_111	B2	2482,66825	3136,002	26629,77978	41250,02631
LITH0135	Litho_FE_111	B2	2482,66825	3136,002	26629,77978	38333,35778
LITH0136	Litho_FE_111	B2	2482,66825	3136,002	26629,77978	35416,68925
LITH0137	Litho_FE_111	B2	2482,66825	3136,002	26629,77978	32500,02073
LITH0138	Litho_FE_111	B2	2482,66825	3136,002	26629,77978	25833,34981
LITH0139	Litho_FE_111	B2	2482,66825	3136,002	26629,77978	22916,68128
LITH0140	Litho_FE_111	B2	2482,66825	3136,002	26629,77978	20000,01276
LITH0141	Litho_FE_111	B2	2482,66825	2613,335	26629,77978	13541,6753
LITH0142	Litho_FE_111	B2	2482,66825	2613,335	26629,77978	11041,67371
LITH0143	Litho_FE_111	B2	2482,66825	2613,335	26629,77978	8541,672114
LITH0144	Litho_FE_111	B3	2482,66825	3920,0025	31707,26235	11145,84044
LITH0145	Litho_FE_111	B3	2482,66825	3920,0025	31707,26235	20520,84642
LITH0146	Litho_FE_111	B3	2482,66825	3920,0025	31707,26235	24687,51574
LITH0147	Litho_FE_111	B3	2482,66825	3920,0025	31707,26235	31979,18706
LITH0148	Litho_FE_111	B3	2482,66825	3920,0025	31707,26235	35520,85599
LITH0149	Litho_FE_111	B3	2482,66825	3920,0025	31707,26235	39062,52491
LITH0150	Litho_FE_111	B3	2482,66825	2613,335	31707,26235	47916,69723
LITH0151	Litho_FE_111	B3	2482,66825	2613,335	31707,26235	50416,69882
LITH0152	Litho_FE_111	B3	2482,66825	2613,335	31707,26235	52916,70041
LITH0153	Litho_FE_111	B3	2482,66825	3920,0025	31707,26235	59895,87153
LITH0154	Litho_FE_111	B3	2482,66825	3920,0025	31707,26235	63437,54046
LITH0155	Litho_FE_35	B3	2482,66825	3920,0025	41754,19789	63057,01351
LITH0156	Litho_FE_35	B3	2482,66825	3920,0025	41754,19789	60312,53846
LITH0157	Litho_FE_92	B3	2482,66825	3920,0025	41754,19789	53437,53408
LITH0158	Litho_FE_92	B3	2482,66825	3136,002	41754,19789	50208,36535
LITH0159	Litho_FE_92	B3	2482,66825	3136,002	41754,19789	47291,69683
LITH0160	Litho_FE_92	B3	2482,66825	3136,002	41754,19789	41250,02631
LITH0161	Litho_FE_92	B3	2482,66825	3136,002	41754,19789	38333,35778
LITH0162	Litho_FE_92	B3	2482,66825	3136,002	41754,19789	35416,68925
LITH0163	Litho_FE_92	B3	2482,66825	3658,669	41754,19789	32291,68726
LITH0164	Litho_FE_92	B3	2482,66825	3136,002	41754,19789	25833,34981
LITH0165	Litho_FE_92	B3	2482,66825	3136,002	41754,19789	22916,68128
LITH0166	Litho_FE_92	B3	2482,66825	3136,002	41754,19789	20000,01276
LITH0167	Litho_FE_92	B3	2482,66825	2613,335	41754,19789	13541,6753
LITH0168	Litho_FE_92	B3	2482,66825	2613,335	41754,19789	11041,67371
LITH0169	Litho_FE_92	B3	2482,66825	2613,335	41754,19789	8541,672114
LITH0170	Litho_FE_92	B4	2482,66825	2090,668	46831,68046	8333,338648
LITH0171	Litho_FE_92	B4	2482,66825	2090,668	46831,68046	10416,67331
LITH0172	Litho_FE_92	B4	2482,66825	2090,668	46831,68046	12500,00797
LITH0173	Litho_FE_92	B4	2482,66825	2090,668	46831,68046	18750,01196
LITH0174	Litho_FE_92	B4	2482,66825	2090,668	46831,68046	20833,34662
LITH0175	Litho_FE_92	B4	2482,66825	2090,668	46831,68046	22916,68128
LITH0176	Litho_FE_92	B4	2482,66825	2090,668	46831,68046	25000,01594
LITH0177	Litho_FE_92	B4	2482,66825	2090,668	46831,68046	31250,01993
LITH0178	Litho_FE_92	B4	2482,66825	2090,668	46831,68046	33333,35459
LITH0179	Litho_FE_92	B4	2482,66825	2090,668	46831,68046	35416,68925
LITH0180	Litho_FE_92	B4	2482,66825	2090,668	46831,68046	37500,02392
LITH0181	Litho_FE_92	B4	2482,66825	2090,668	46831,68046	39583,35858
LITH0182	Litho_FE_92	B4	2482,66825	2090,668	46831,68046	41666,69324
LITH0183	Litho_FE_92	B4	2482,66825	2090,668	46831,68046	46666,69643
LITH0184	Litho_FE_92	B4	2482,66825	2090,668	46831,68046	48750,03109
LITH0185	Litho_FE_98	B4	2482,66825	2090,668	46831,68046	50833,36575
LITH0186	Litho_FE_98	B4	2482,66825	2090,668	46831,68046	52916,70041
LITH0187	Litho_FE_98	B4	2482,66825	2090,668	46831,68046	59166,7044
LITH0188	Litho_FE_98	B4	2482,66825	2090,668	46831,68046	61250,03906
LITH0189	Litho_REG_FE_64	B4	2482,66825	2090,668	46831,68046	63333,37372
LITH0190	Litho_REG_FE_64	B4	2482,66825	2090,668	56878,616	62988,98677
LITH0191	Litho_REG_FE_64	B4	2482,66825	2090,668	56878,616	60905,6521
LITH0192	Litho_REG_FE_64	B4	2482,66825	2090,668	56878,616	58822,31744
LITH0193	Litho_REG_FE_64	B4	2482,66825	2090,668	56878,616	54166,70121
LITH0194	Litho_REG_FE_64	B4	2482,66825	2090,668	56878,616	52083,36655
LITH0195	Litho_REG_FE_64	B4	2482,66825	2090,668	56878,616	50000,03189
LITH0196	Litho_REG_FE_64	B4	2482,66825	2090,668	56878,616	47916,69723
LITH0197	Litho_REG_FE_64	B4	2482,66825	2090,668	56878,616	41666,69324
LITH0198	Litho_REG_FE_64	B4	2482,66825	2090,668	56878,616	39583,35858
LITH0199	Litho_REG_FE_64	B4	2482,66825	2090,668	56878,616	37500,02392
LITH0200	Litho_REG_FE_64	B4	2482,66825	2090,668	56878,616	35416,68925
LITH0201	Litho_REG_FE_64	B4	2482,66825	2090,668	56878,616	33333,35459
LITH0202	Litho_REG_FE_64	B4	2482,66825	2090,668	56878,616	31250,01993
LITH0203	Litho_REG_FE_64	B4	2482,66825	2090,668	56878,616	26250,01674
LITH0204	Litho_REG_BE_63	B4	2482,66825	2090,668	56878,616	24166,68208
LITH0205	Litho_REG_BE_63	B4	2482,66825	2090,668	56878,616	22083,34742
LITH0206	Litho_REG_BE_63	B4	2482,66825	2090,668	56878,616	20000,01276
LITH0207	Litho_REG_BE_63	B4	2482,66825	2090,668	56878,616	13750,00877
LITH0208	Litho_REG_BE_63	B4	2482,66825	2090,668	56878,616	11666,67411
LITH0209	Litho_REG_BE_63	B4	2482,66825	2090,668	56878,616	9583,339445
LITH0210	Litho_REG_BE_63	B5	2482,66825	2090,668	61956,09856	8333,338648
LITH0211	Litho_REG_BE_63	B5	2482,66825	2090,668	61956,09856	10416,67331
LITH0212	Litho_REG_BE_63	B5	2482,66825	2090,668	61956,09856	12500,00797
LITH0213	Litho_REG_BE_63	B5	2482,66825	2090,668	61956,09856	18750,01196
LITH0214	LithoMet_BE_18	B5	2482,66825	2090,668	61956,09856	20833,34662
LITH0215	LithoMet_BE_18	B5	2482,66825	2090,668	61956,09856	22916,68128
LITH0216	LithoMet_BE_18	B5	2482,66825	2090,668	61956,09856	25000,01594
LITH0217	LithoMet_BE_18	B5	2482,66825	2090,668	61956,09856	31250,01993
LITH0218	LithoMet_BE_18	B5	2482,66825	2090,668	61956,09856	33333,35459
LITH0219	LithoMet_BE_18	B5	2482,66825	2090,668	61956,09856	35416,68925
LITH0220	LithoMet_BE_18	B5	2482,66825	2090,668	61956,09856	37500,02392
LITH0221	LithoMet_BE_18	B5	2482,66825	2090,668	61956,09856	39583,35858
LITH0222	LithoMet_BE_18	B5	2482,66825	2090,668	61956,09856	41666,69324
LITH0223	LithoMet_BE_18	B5	2482,66825	2090,668	61956,09856	46666,69643
LITH0224	LithoMet_BE_18	B5	2482,66825	2090,668	61956,09856	48750,03109
LITH0225	LithoMet_BE_18	B5	2482,66825	2090,668	61956,09856	50833,36575
LITH0226	LithoMet_BE_18	B5	2482,66825	2090,668	61956,09856	52916,70041
LITH0227	LithoMet_BE_18	B5	2482,66825	2090,668	61956,09856	59166,7044
LITH0228	LithoMet_FE_19	B5	2482,66825	2090,668	61956,09856	61250,03906
LITH0229	LithoMet_FE_19	B5	2482,66825	2090,668	61956,09856	63333,37372
LITH0230	LithoMet_FE_19	B5	2482,66825	2090,668	72003,03411	62988,98677
LITH0231	LithoMet_FE_19	B5	2482,66825	2090,668	72003,03411	60905,6521
LITH0232	LithoMet_FE_19	B5	2482,66825	2090,668	72003,03411	58822,31744
LITH0233	LithoMet_FE_19	B5	2482,66825	2090,668	72003,03411	54166,70121
LITH0234	LithoMet_FE_19	B5	2482,66825	2090,668	72003,03411	52083,36655
LITH0235	LithoMet_FE_19	B5	2482,66825	2090,668	72003,03411	50000,03189
LITH0236	LithoMet_FE_19	B5	2482,66825	2090,668	72003,03411	47916,69723
LITH0237	LithoMet_FE_19	B5	2482,66825	2090,668	72003,03411	41666,69324
LITH0238	LithoMet_FE_19	B5	2482,66825	2090,668	72003,03411	39583,35858
LITH0239	LithoMet_FE_19	B5	2482,66825	2090,668	72003,03411	37500,02392
LITH0240	LithoMet_FE_19	B5	2482,66825	2090,668	72003,03411	35416,68925
LITH0241	LithoMet_FE_19	B5	2482,66825	2090,668	72003,03411	33333,35459
LITH0242	LithoMet_FE_19	B5	2482,66825	2090,668	72003,03411	31250,01993
LITH0243	LithoMet_FE_19	B5	2482,66825	2090,668	72003,03411	26250,01674
LITH0244	LithoMet_FE_19	B5	2482,66825	2090,668	72003,03411	24166,68208
LITH0245	LithoMet_FE_19	B5	2482,66825	2090,668	72003,03411	22083,34742
LITH0246	LithoTrack_BE_117	B5	2482,66825	2090,668	72003,03411	20000,01276
LITH0247	LithoTrack_BE_117	B5	2482,66825	2090,668	72003,03411	13750,00877
LITH0248	LithoTrack_BE_117	B5	2482,66825	2090,668	72003,03411	11666,67411
LITH0249	LithoTrack_BE_117	B5	2482,66825	2090,668	72003,03411	9583,339445
LITH0250	LithoTrack_BE_117	B6	2482,66825	2090,668	77080,51668	8333,338648
LITH0251	LithoTrack_FE_115	B6	2482,66825	2090,668	77080,51668	10416,67331
LITH0252	LithoTrack_FE_115	B6	2482,66825	2090,668	77080,51668	12500,00797
LITH0253	LithoTrack_FE_115	B6	2482,66825	2090,668	77080,51668	18750,01196
LITH0254	LithoTrack_FE_115	B6	2482,66825	2090,668	77080,51668	20833,34662
LITH0255	LithoTrack_FE_115	B6	2482,66825	2090,668	77080,51668	22916,68128
LITH0256	LithoTrack_FE_115	B6	2482,66825	2090,668	77080,51668	25000,01594
LITH0257	LithoTrack_FE_115	B6	2482,66825	2090,668	77080,51668	31250,01993
LITH0258	LithoTrack_FE_115	B6	2482,66825	2090,668	77080,51668	33333,35459
LITH0259	LithoTrack_FE_115	B6	2482,66825	2090,668	77080,51668	35416,68925
LITH0260	LithoTrack_FE_115	B6	2482,66825	2090,668	77080,51668	37500,02392
LITH0261	LithoTrack_FE_115	B6	2482,66825	2090,668	77080,51668	39583,35858
LITH0262	LithoTrack_FE_115	B6	2482,66825	2090,668	77080,51668	41666,69324
LITH0263	LithoTrack_FE_115	B6	2482,66825	2090,668	77080,51668	46666,69643
LITH0264	LithoTrack_FE_115	B6	2482,66825	2090,668	77080,51668	48750,03109
LITH0265	LithoTrack_FE_115	B6	2482,66825	2090,668	77080,51668	50833,36575
LITH0266	LithoTrack_FE_115	B6	2482,66825	2090,668	77080,51668	52916,70041
LITH0267	LithoTrack_FE_115	B6	2482,66825	2090,668	77080,51668	59166,7044
LITH0268	LithoTrack_FE_115	B6	2482,66825	2090,668	77080,51668	61250,03906
LITH0269	LithoTrack_FE_115	B6	2482,66825	2090,668	77080,51668	63333,37372
LITH0270	LithoTrack_FE_115	B6	2482,66825	2090,668	87127,45222	62988,98677
LITH0271	LithoTrack_FE_115	B6	2482,66825	2090,668	87127,45222	60905,6521
LITH0272	LithoTrack_FE_115	B6	2482,66825	2090,668	87127,45222	58822,31744
LITH0273	LithoTrack_FE_115	B6	2482,66825	2090,668	87127,45222	54166,70121
LITH0274	LithoTrack_FE_115	B6	2482,66825	2090,668	87127,45222	52083,36655
LITH0275	LithoTrack_FE_115	B6	2482,66825	2090,668	87127,45222	50000,03189
LITH0276	LithoTrack_FE_115	B6	2482,66825	2090,668	87127,45222	47916,69723
LITH0277	LithoTrack_FE_115	B6	2482,66825	2090,668	87127,45222	41666,69324
LITH0278	LithoTrack_FE_115	B6	2482,66825	2090,668	87127,45222	39583,35858
LITH0279	LithoTrack_FE_115	B6	2482,66825	2090,668	87127,45222	37500,02392
LITH0280	LithoTrack_FE_115	B6	2482,66825	2090,668	87127,45222	35416,68925
LITH0281	LithoTrack_FE_115	B6	2482,66825	2090,668	87127,45222	33333,35459
LITH0282	LithoTrack_FE_115	B6	2482,66825	2090,668	87127,45222	31250,01993
LITH0283	LithoTrack_FE_115	B6	2482,66825	2090,668	87127,45222	26250,01674
LITH0284	LithoTrack_FE_115	B6	2482,66825	2090,668	87127,45222	24166,68208
LITH0285	LithoTrack_FE_115	B6	2482,66825	2090,668	87127,45222	22083,34742
LITH0286	LithoTrack_FE_115	B6	2482,66825	2090,668	87127,45222	20000,01276
LITH0287	LithoTrack_FE_115	B6	2482,66825	2090,668	87127,45222	13750,00877
LITH0288	LithoTrack_FE_115	B6	2482,66825	2090,668	87127,45222	11666,67411
LITH0289	LithoTrack_FE_115	B6	2482,66825	2090,668	87127,45222	9583,339445
LITH0290	LithoTrack_FE_115	B7	2482,66825	3136,002	92204,93479	11458,34064
LITH0291	LithoTrack_FE_115	B7	2482,66825	3136,002	92204,93479	20208,34622
LITH0292	LithoTrack_FE_115	B7	2482,66825	3136,002	92204,93479	23333,34821
LITH0293	LithoTrack_FE_115	B7	2482,66825	3136,002	92204,93479	26458,35021
LITH0294	LithoTrack_FE_115	B7	2482,66825	3136,002	92204,93479	32708,35419
LITH0295	LithoTrack_FE_115	B7	2482,66825	3136,002	92204,93479	35625,02272
LITH0296	LithoTrack_FE_115	B7	2482,66825	3136,002	92204,93479	38541,69125
LITH0297	LithoTrack_FE_95	B7	2482,66825	3136,002	92204,93479	41458,35977
LITH0298	LithoTrack_FE_95	B7	2482,66825	3136,002	92204,93479	48125,03069
LITH0299	LithoTrack_FE_95	B7	2482,66825	3136,002	92204,93479	51458,36615
LITH0300	LithoTrack_FE_95	B7	2482,66825	3136,002	92204,93479	54375,03468
LITH0301	LithoTrack_FE_95	B7	2482,66825	3136,002	92204,93479	60625,03866
LITH0302	LithoTrack_FE_95	B7	2482,66825	3136,002	92204,93479	64375,04106
LITH0303	LithoTrack_FE_95	B7	2482,66825	3136,002	102251,8703	63125,04026
LITH0304	LithoTrack_FE_95	B7	2482,66825	3136,002	102251,8703	59375,03787
LITH0305	LithoTrack_FE_95	B7	2482,66825	3136,002	102251,8703	52708,36695
LITH0306	LithoTrack_FE_95	B7	2482,66825	3136,002	102251,8703	49583,36496
LITH0307	LithoTrack_FE_95	B7	2482,66825	3136,002	102251,8703	46458,36296
LITH0308	LithoTrack_FE_95	B7	2482,66825	3136,002	102251,8703	41250,02631
LITH0309	LithoTrack_FE_95	B7	2482,66825	3136,002	102251,8703	38333,35778
LITH0310	LithoTrack_FE_95	B7	2482,66825	3136,002	102251,8703	35416,68925
LITH0311	LithoTrack_FE_95	B7	2482,66825	3136,002	102251,8703	32500,02073
LITH0312	LithoTrack_FE_95	B7	2482,66825	2613,335	102251,8703	25000,01594
LITH0313	LithoTrack_FE_95	B7	2482,66825	2613,335	102251,8703	22500,01435
LITH0314	LithoTrack_FE_95	B7	2482,66825	2613,335	102251,8703	20000,01276
LITH0315	LithoTrack_FE_95	B7	2482,66825	2613,335	102251,8703	13541,6753
LITH0316	LithoTrack_FE_95	B7	2482,66825	2613,335	102251,8703	11041,67371
LITH0317	LithoTrack_FE_95	B7	2482,66825	2613,335	102251,8703	8541,672114
LITH0318	LithoTrack_FE_95	B8	2482,66825	4442,6695	107329,3529	11354,17391
LITH0319	LithoTrack_FE_95	B8	2482,66825	4442,6695	107329,3529	19687,51256
LITH0320	LithoTrack_FE_95	B8	2482,66825	4442,6695	107329,3529	24479,18228
LITH0321	LithoTrack_FE_95	B8	2482,66825	4442,6695	107329,3529	32187,52053
LITH0322	LithoTrack_FE_95	B8	2482,66825	3920,0025	107329,3529	35937,52292
LITH0323	LithoTrack_FE_95	B8	2482,66825	4442,6695	107329,3529	39687,52531
LITH0324	LithoTrack_FE_95	B8	2482,66825	4442,6695	107329,3529	47604,19703
LITH0325	LithoTrack_FE_95	B8	2482,66825	4442,6695	107329,3529	52395,86675
LITH0326	LithoTrack_FE_95	B8	2482,66825	4442,6695	107329,3529	60104,205
LITH0327	LithoTrack_FE_95	B8	2482,66825	4442,6695	107329,3529	64062,54086
LITH0328	LithoTrack_FE_95	B8	2482,66825	4442,6695	117376,2884	61562,53926
LITH0329	LithoTrack_FE_95	B8	2482,66825	4442,6695	117376,2884	53229,20061
LITH0330	LithoTrack_FE_95	B8	2482,66825	4442,6695	117376,2884	48437,53089
LITH0331	LithoTrack_FE_95	B8	2482,66825	4442,6695	117376,2884	40729,19264
LITH0332	LithoTrack_FE_95	B8	2482,66825	3920,0025	117376,2884	36979,19025
LITH0333	LithoTrack_FE_95	B8	2482,66825	3136,002	117376,2884	32291,68726
LITH0334	LithoTrack_FE_95	B8	2482,66825	3136,002	117376,2884	24791,68248
LITH0335	LithoTrack_FE_95	B8	2482,66825	3136,002	117376,2884	20625,01315
LITH0336	LithoTrack_FE_95	B8	2482,66825	3136,002	117376,2884	12291,67451
LITH0337	LithoTrack_FE_95	B8	2482,66825	3136,002	117376,2884	8541,672114
LITH0338	LithoTrack_FE_95	B9	2482,66825	4442,6695	122453,771	11354,17391
LITH0339	LithoTrack_FE_95	B9	2482,66825	4442,6695	122453,771	19687,51256
LITH0340	LithoTrack_FE_95	B9	2482,66825	4442,6695	122453,771	24479,18228
LITH0341	LithoTrack_FE_95	B9	2482,66825	3920,0025	122453,771	31979,18706
LITH0342	LithoTrack_FE_95	B9	2482,66825	3920,0025	122453,771	35520,85599
LITH0343	LithoTrack_FE_95	B9	2482,66825	3920,0025	122453,771	39062,52491
LITH0344	LithoTrack_FE_96	B9	2482,66825	3920,0025	122453,771	47395,86356
LITH0345	LithoTrack_FE_96	B9	2482,66825	3920,0025	122453,771	50937,53249
MET0101	DefMet_BE_33	A16	2482,66825	3658,669	228324,6978	128541,7486
MET0102	DefMet_BE_33	A16	2482,66825	3658,669	228324,6978	131875,0841
MET0103	DefMet_BE_42	A16	2482,66825	3658,669	238371,6333	132708,418
MET0104	DefMet_FE_10	A16	2482,66825	3658,669	238371,6333	129375,0825
MET0105	DefMet_FE_10	A16	2482,66825	3136,002	238371,6333	122500,0781
MET0106	DefMet_FE_10	A16	2482,66825	3136,002	238371,6333	119583,4096
MET0107	DefMet_FE_106	A16	2482,66825	3136,002	238371,6333	116666,7411
MET0108	DefMet_FE_118	A16	2482,66825	3136,002	238371,6333	110000,0702
MET0109	DefMet_FE_118	A16	2482,66825	3136,002	238371,6333	107083,4016
MET0110	DefMet_FE_34	A16	2482,66825	3136,002	238371,6333	104166,7331
MET0111	DefMet_FE_34	A16	2482,66825	3136,002	238371,6333	101250,0646
MET0112	DefMet_FE_43	A16	2482,66825	2613,335	238371,6333	94791,72712
MET0113	DefMet_FE_43	A16	2482,66825	2613,335	238371,6333	92291,72553
MET0114	DefMet_FE_43	A16	2482,66825	2613,335	238371,6333	89791,72393
MET0115	DefMet_FE_43	A16	2482,66825	2613,335	238371,6333	87291,72234
MET0116	DefMet_FE_43	A16	2482,66825	2613,335	238371,6333	82291,71915
MET0117	DefMet_FE_43	A16	2482,66825	2613,335	238371,6333	79791,71755
PLAN0101	Planar_FE_76	B9	2482,66825	3136,002	122453,771	54166,70121
PLAN0102	Planar_FE_76	B9	2482,66825	3136,002	122453,771	59583,37133
PLAN0103	Planar_FE_76	B9	2482,66825	2613,335	122453,771	62291,70639
PLAN0104	Planar_FE_77	B9	2482,66825	2613,335	122453,771	64791,70799
PLAN0105	Planar_FE_77	B9	2482,66825	3920,0025	132500,7065	61354,2058
PLAN0106	Planar_FE_78	B9	2482,66825	3920,0025	132500,7065	52395,86675
PLAN0107	Planar_FE_78	B9	2482,66825	3920,0025	132500,7065	48229,19743
PLAN0108	Planar_FE_79	B9	2482,66825	3920,0025	132500,7065	39895,85878
PLAN0109	Planar_FE_79	B9	2482,66825	3920,0025	132500,7065	35729,18945
PLAN0110	Planar_FE_79	B9	2482,66825	3920,0025	132500,7065	31562,52013
PLAN0111	Planar_FE_79	B9	2482,66825	3920,0025	132500,7065	22395,84762
PLAN0112	Planar_FE_79	B9	2482,66825	3920,0025	132500,7065	10937,50698
PLAN0113	Planar_FE_80	B10	2482,66825	5749,337	137578,1891	10833,34024
PLAN0114	Planar_FE_80	B10	2482,66825	5749,337	137578,1891	20208,34622
PLAN0115	Planar_BE_75	B10	2482,66825	4704,003	137578,1891	24791,68248
PLAN0116	Planar_BE_75	B10	2482,66825	5226,67	137578,1891	32500,02073
PLAN0117	Planar_BE_75	B10	2482,66825	5226,67	137578,1891	37083,35698
PLAN0118	Planar_BE_75	B10	2482,66825	4704,003	137578,1891	41458,35977
PLAN0119	Planar_BE_75	B10	2482,66825	5226,67	137578,1891	47916,69723
PLAN0120	Planar_BE_75	B10	2482,66825	4704,003	137578,1891	52291,70002
PLAN0121	Planar_BE_75	B10	2482,66825	5749,337	137578,1891	61666,70599
PLAN0122	Planar_BE_75	B10	2482,66825	5749,337	147625,1246	62083,37293
PLAN0123	Planar_BE_75	B10	2482,66825	4704,003	147625,1246	53125,03388
PLAN0124	Planar_BE_75	B10	2482,66825	4704,003	147625,1246	48958,36456
PLAN0125	Planar_BE_75	B10	2482,66825	5226,67	147625,1246	40416,69244
PLAN0126	Planar_BE_75	B10	2482,66825	4181,336	147625,1246	36250,02312
PLAN0127	Planar_BE_75	B10	2482,66825	5226,67	147625,1246	32083,35379
PLAN0128	Planar_BE_75	B10	2482,66825	5226,67	147625,1246	25000,01594
PLAN0129	Planar_BE_75	B10	2482,66825	5226,67	147625,1246	20416,67969
PLAN0130	Planar_BE_75	B10	2482,66825	4704,003	147625,1246	12708,34144
PLAN0131	Planar_BE_75	B10	2482,66825	4181,336	147625,1246	8750,00558
PLAN0132	Planar_BE_75	B11	2482,66825	3136,002	152702,6073	8750,00558
PLAN0133	Planar_BE_75	B11	2482,66825	3136,002	152702,6073	11666,67411
STOCKER_A1	STOCKER	A1	2500	2500	1433,070866	76085,2466
STOCKER_A10	STOCKER	A10	2500	2500	137552,7559	76085,2466
STOCKER_A11	STOCKER	A11	2500	2500	152677,1654	76085,2466
STOCKER_A12	STOCKER	A12	2500	2500	167801,5748	76085,2466
STOCKER_A13	STOCKER	A13	2500	2500	182925,9842	76085,2466
STOCKER_A14	STOCKER	A14	2500	2500	198050,3937	76085,2466
STOCKER_A15	STOCKER	A15	2500	2500	213174,8031	76085,2466
STOCKER_A16	STOCKER	A16	2500	2500	228299,2126	76085,2466
STOCKER_A17	STOCKER	A17	2500	2500	243423,6221	76085,2466
STOCKER_A18	STOCKER	A18	2500	2500	258548,0315	76085,2466
STOCKER_A19	STOCKER	A19	2500	2500	273672,4409	76085,2466
STOCKER_A2	STOCKER	A2	2500	2500	16557,48032	76085,2466
STOCKER_A20	STOCKER	A20	2500	2500	288796,8504	76085,2466
STOCKER_A3	STOCKER	A3	2500	2500	31681,88976	76085,2466
STOCKER_A4	STOCKER	A4	2500	2500	46806,29921	76085,2466
STOCKER_A5	STOCKER	A5	2500	2500	61930,70867	76085,2466
STOCKER_A6	STOCKER	A6	2500	2500	77055,11811	76085,2466
STOCKER_A7	STOCKER	A7	2500	2500	92179,52756	76085,2466
STOCKER_A8	STOCKER	A8	2500	2500	107303,937	76085,2466
STOCKER_A9	STOCKER	A9	2500	2500	122428,3465	76085,2466
STOCKER_B1	STOCKER	B1	2500	2500	11530,70866	65581,42007
STOCKER_B10	STOCKER	B10	2500	2500	147650,3937	65581,42007
STOCKER_B11	STOCKER	B11	2500	2500	162774,8031	65581,42007
STOCKER_B12	STOCKER	B12	2500	2500	177899,2126	65581,42007
STOCKER_B13	STOCKER	B13	2500	2500	193023,6221	65581,42007
STOCKER_B14	STOCKER	B14	2500	2500	208148,0315	65581,42007
STOCKER_B15	STOCKER	B15	2500	2500	223272,4409	65581,42007
STOCKER_B16	STOCKER	B16	2500	2500	238396,8504	65581,42007
STOCKER_B17	STOCKER	B17	2500	2500	253521,2598	65581,42007
STOCKER_B18	STOCKER	B18	2500	2500	268645,6693	65581,42007
STOCKER_B19	STOCKER	B19	2500	2500	283770,0788	65581,42007
STOCKER_B2	STOCKER	B2	2500	2500	26655,11811	65581,42007
STOCKER_B20	STOCKER	B20	2500	2500	298894,4882	65581,42007
STOCKER_B3	STOCKER	B3	2500	2500	41779,52756	65581,42007
STOCKER_B4	STOCKER	B4	2500	2500	56903,93701	65581,42007
STOCKER_B5	STOCKER	B5	2500	2500	72028,34646	65581,42007
STOCKER_B6	STOCKER	B6	2500	2500	87152,7559	65581,42007
STOCKER_B7	STOCKER	B7	2500	2500	102277,1654	65581,42007
STOCKER_B8	STOCKER	B8	2500	2500	117401,5748	65581,42007
STOCKER_B9	STOCKER	B9	2500	2500	132525,9842	65581,42007
TF0101	TF_BE_2	B11	2482,66825	3136,002	152702,6073	19166,67889
