NAME	FAB_NAME	PORT_TYPE	EQP_NAME	RAILLINE_NAME	DISTANCE
B18_UTB_11_Port	SMT	UTB	,	rl_B18_2_3	7292
B18_UTB_120_Port	SMT	UTB	,	rl_B18_20_21	12292
B18_UTB_121_Port	SMT	UTB	,	rl_B18_20_21	12917
B18_UTB_122_Port	SMT	UTB	,	rl_B18_22_23	1042
B18_UTB_123_Port	SMT	UTB	,	rl_B18_22_23	1667
B18_UTB_124_Port	SMT	UTB	,	rl_B18_22_23	2292
B18_UTB_125_Port	SMT	UTB	,	rl_B18_22_23	2917
B18_UTB_126_Port	SMT	UTB	,	rl_B18_22_23	3542
B18_UTB_127_Port	SMT	UTB	,	rl_B18_22_23	4167
B18_UTB_128_Port	SMT	UTB	,	rl_B18_22_23	4792
B18_UTB_129_Port	SMT	UTB	,	rl_B18_22_23	5417
B18_UTB_12_Port	SMT	UTB	,	rl_B18_2_3	7917
B18_UTB_130_Port	SMT	UTB	,	rl_B18_22_23	6042
B18_UTB_131_Port	SMT	UTB	,	rl_B18_22_23	6667
B18_UTB_132_Port	SMT	UTB	,	rl_B18_22_23	7292
B18_UTB_133_Port	SMT	UTB	,	rl_B18_22_23	7917
B18_UTB_134_Port	SMT	UTB	,	rl_B18_22_23	8542
B18_UTB_135_Port	SMT	UTB	,	rl_B18_22_23	9167
B18_UTB_136_Port	SMT	UTB	,	rl_B18_22_23	9792
B18_UTB_137_Port	SMT	UTB	,	rl_B18_24_25	1042
B18_UTB_138_Port	SMT	UTB	,	rl_B18_24_25	1667
B18_UTB_139_Port	SMT	UTB	,	rl_B18_24_25	2292
B18_UTB_13_Port	SMT	UTB	,	rl_B18_4_5	1042
B18_UTB_140_Port	SMT	UTB	,	rl_B18_24_25	2917
B18_UTB_141_Port	SMT	UTB	,	rl_B18_24_25	3542
B18_UTB_142_Port	SMT	UTB	,	rl_B18_24_25	4167
B18_UTB_143_Port	SMT	UTB	,	rl_B18_24_25	4792
B18_UTB_144_Port	SMT	UTB	,	rl_B18_24_25	5417
B18_UTB_145_Port	SMT	UTB	,	rl_B18_24_25	6042
B18_UTB_146_Port	SMT	UTB	,	rl_B18_24_25	6667
B18_UTB_147_Port	SMT	UTB	,	rl_B18_24_25	7292
B18_UTB_148_Port	SMT	UTB	,	rl_B18_24_25	7917
B18_UTB_14_Port	SMT	UTB	,	rl_B18_4_5	1667
B18_UTB_15_Port	SMT	UTB	,	rl_B18_4_5	2292
B18_UTB_16_Port	SMT	UTB	,	rl_B18_4_5	2917
B18_UTB_17_Port	SMT	UTB	,	rl_B18_4_5	3542
B18_UTB_18_Port	SMT	UTB	,	rl_B18_4_5	4167
B18_UTB_19_Port	SMT	UTB	,	rl_B18_4_5	4792
B18_UTB_1_Port	SMT	UTB	,	rl_B18_2_3	1042
B18_UTB_20_Port	SMT	UTB	,	rl_B18_4_5	5417
B18_UTB_21_Port	SMT	UTB	,	rl_B18_4_5	6042
B18_UTB_22_Port	SMT	UTB	,	rl_B18_4_5	6667
B18_UTB_23_Port	SMT	UTB	,	rl_B18_4_5	7292
B18_UTB_24_Port	SMT	UTB	,	rl_B18_4_5	7917
B18_UTB_25_Port	SMT	UTB	,	rl_B18_4_5	8542
B18_UTB_26_Port	SMT	UTB	,	rl_B18_4_5	9167
B18_UTB_27_Port	SMT	UTB	,	rl_B18_4_5	9792
B18_UTB_28_Port	SMT	UTB	,	rl_B18_6_7	1042
B18_UTB_29_Port	SMT	UTB	,	rl_B18_6_7	1667
B18_UTB_2_Port	SMT	UTB	,	rl_B18_2_3	1667
B18_UTB_30_Port	SMT	UTB	,	rl_B18_6_7	2292
B18_UTB_31_Port	SMT	UTB	,	rl_B18_6_7	2917
B18_UTB_32_Port	SMT	UTB	,	rl_B18_6_7	3542
B18_UTB_33_Port	SMT	UTB	,	rl_B18_6_7	4167
B18_UTB_34_Port	SMT	UTB	,	rl_B18_6_7	4792
B18_UTB_35_Port	SMT	UTB	,	rl_B18_6_7	5417
B18_UTB_36_Port	SMT	UTB	,	rl_B18_6_7	6042
B18_UTB_37_Port	SMT	UTB	,	rl_B18_6_7	6667
B18_UTB_38_Port	SMT	UTB	,	rl_B18_6_7	7292
B18_UTB_39_Port	SMT	UTB	,	rl_B18_6_7	7917
B18_UTB_3_Port	SMT	UTB	,	rl_B18_2_3	2292
B18_UTB_40_Port	SMT	UTB	,	rl_B18_6_7	8542
B18_UTB_41_Port	SMT	UTB	,	rl_B18_6_7	9167
B18_UTB_42_Port	SMT	UTB	,	rl_B18_6_7	9792
B18_UTB_43_Port	SMT	UTB	,	rl_B18_6_7	10417
B18_UTB_44_Port	SMT	UTB	,	rl_B18_6_7	11042
B18_UTB_45_Port	SMT	UTB	,	rl_B18_6_7	11667
B18_UTB_46_Port	SMT	UTB	,	rl_B18_6_7	12292
B18_UTB_47_Port	SMT	UTB	,	rl_B18_6_7	12917
B18_UTB_48_Port	SMT	UTB	,	rl_B18_8_9	1042
B18_UTB_49_Port	SMT	UTB	,	rl_B18_8_9	1667
B18_UTB_4_Port	SMT	UTB	,	rl_B18_2_3	2917
B18_UTB_50_Port	SMT	UTB	,	rl_B18_8_9	2292
B18_UTB_51_Port	SMT	UTB	,	rl_B18_8_9	2917
B18_UTB_52_Port	SMT	UTB	,	rl_B18_8_9	3542
B18_UTB_53_Port	SMT	UTB	,	rl_B18_8_9	4167
B18_UTB_54_Port	SMT	UTB	,	rl_B18_8_9	4792
B18_UTB_55_Port	SMT	UTB	,	rl_B18_8_9	5417
B18_UTB_56_Port	SMT	UTB	,	rl_B18_8_9	6042
B18_UTB_57_Port	SMT	UTB	,	rl_B18_8_9	6667
B18_UTB_58_Port	SMT	UTB	,	rl_B18_8_9	7292
B18_UTB_59_Port	SMT	UTB	,	rl_B18_8_9	7917
B18_UTB_5_Port	SMT	UTB	,	rl_B18_2_3	3542
B18_UTB_60_Port	SMT	UTB	,	rl_B18_8_9	8542
B18_UTB_61_Port	SMT	UTB	,	rl_B18_8_9	9167
B18_UTB_62_Port	SMT	UTB	,	rl_B18_8_9	9792
B18_UTB_63_Port	SMT	UTB	,	rl_B18_10_11	1042
B18_UTB_64_Port	SMT	UTB	,	rl_B18_10_11	1667
B18_UTB_65_Port	SMT	UTB	,	rl_B18_10_11	2292
B18_UTB_66_Port	SMT	UTB	,	rl_B18_10_11	2917
B18_UTB_67_Port	SMT	UTB	,	rl_B18_10_11	3542
B18_UTB_68_Port	SMT	UTB	,	rl_B18_10_11	4167
B18_UTB_69_Port	SMT	UTB	,	rl_B18_10_11	4792
B18_UTB_6_Port	SMT	UTB	,	rl_B18_2_3	4167
B18_UTB_70_Port	SMT	UTB	,	rl_B18_10_11	5417
B18_UTB_71_Port	SMT	UTB	,	rl_B18_10_11	6042
B18_UTB_72_Port	SMT	UTB	,	rl_B18_10_11	6667
B18_UTB_73_Port	SMT	UTB	,	rl_B18_10_11	7292
B18_UTB_74_Port	SMT	UTB	,	rl_B18_10_11	7917
B18_UTB_75_Port	SMT	UTB	,	rl_B18_16_17	1042
B18_UTB_76_Port	SMT	UTB	,	rl_B18_16_17	1667
B18_UTB_77_Port	SMT	UTB	,	rl_B18_16_17	2292
B18_UTB_78_Port	SMT	UTB	,	rl_B18_16_17	2917
B18_UTB_79_Port	SMT	UTB	,	rl_B18_16_17	3542
B18_UTB_7_Port	SMT	UTB	,	rl_B18_2_3	4792
B18_UTB_80_Port	SMT	UTB	,	rl_B18_16_17	4167
B18_UTB_81_Port	SMT	UTB	,	rl_B18_16_17	4792
B18_UTB_82_Port	SMT	UTB	,	rl_B18_16_17	5417
B18_UTB_83_Port	SMT	UTB	,	rl_B18_16_17	6042
B18_UTB_84_Port	SMT	UTB	,	rl_B18_16_17	6667
B18_UTB_85_Port	SMT	UTB	,	rl_B18_16_17	7292
B18_UTB_86_Port	SMT	UTB	,	rl_B18_16_17	7917
B18_UTB_87_Port	SMT	UTB	,	rl_B18_18_19	1042
B18_UTB_88_Port	SMT	UTB	,	rl_B18_18_19	1667
B18_UTB_89_Port	SMT	UTB	,	rl_B18_18_19	2292
B18_UTB_8_Port	SMT	UTB	,	rl_B18_2_3	5417
B18_UTB_90_Port	SMT	UTB	,	rl_B18_18_19	2917
B18_UTB_91_Port	SMT	UTB	,	rl_B18_18_19	3542
B18_UTB_92_Port	SMT	UTB	,	rl_B18_18_19	4167
B18_UTB_93_Port	SMT	UTB	,	rl_B18_18_19	4792
B18_UTB_94_Port	SMT	UTB	,	rl_B18_18_19	5417
B18_UTB_95_Port	SMT	UTB	,	rl_B18_18_19	6042
B18_UTB_96_Port	SMT	UTB	,	rl_B18_18_19	6667
B18_UTB_97_Port	SMT	UTB	,	rl_B18_18_19	7292
B18_UTB_98_Port	SMT	UTB	,	rl_B18_18_19	7917
B18_UTB_99_Port	SMT	UTB	,	rl_B18_18_19	8542
B18_UTB_9_Port	SMT	UTB	,	rl_B18_2_3	6042
B19_LSTB_100_Port	SMT	LSTB	,	rl_B19_18_19	9167
B19_LSTB_101_Port	SMT	LSTB	,	rl_B19_18_19	9792
B19_LSTB_102_Port	SMT	LSTB	,	rl_B19_20_21	1042
B19_LSTB_103_Port	SMT	LSTB	,	rl_B19_20_21	1667
B19_LSTB_104_Port	SMT	LSTB	,	rl_B19_20_21	2292
B19_LSTB_105_Port	SMT	LSTB	,	rl_B19_20_21	2917
B19_LSTB_106_Port	SMT	LSTB	,	rl_B19_20_21	3542
B19_LSTB_107_Port	SMT	LSTB	,	rl_B19_20_21	4167
B19_LSTB_108_Port	SMT	LSTB	,	rl_B19_20_21	4792
B19_LSTB_109_Port	SMT	LSTB	,	rl_B19_20_21	5417
B19_LSTB_10_Port	SMT	LSTB	,	rl_B19_2_3	6667
B19_LSTB_110_Port	SMT	LSTB	,	rl_B19_20_21	6042
B19_LSTB_111_Port	SMT	LSTB	,	rl_B19_20_21	6667
B19_LSTB_112_Port	SMT	LSTB	,	rl_B19_20_21	7292
B19_LSTB_113_Port	SMT	LSTB	,	rl_B19_20_21	7917
B19_LSTB_114_Port	SMT	LSTB	,	rl_B19_20_21	8542
B19_LSTB_115_Port	SMT	LSTB	,	rl_B19_20_21	9167
B19_LSTB_116_Port	SMT	LSTB	,	rl_B19_20_21	9792
B19_LSTB_117_Port	SMT	LSTB	,	rl_B19_20_21	10417
B19_LSTB_118_Port	SMT	LSTB	,	rl_B19_20_21	11042
B19_LSTB_119_Port	SMT	LSTB	,	rl_B19_20_21	11667
B19_LSTB_11_Port	SMT	LSTB	,	rl_B19_2_3	7292
B19_LSTB_120_Port	SMT	LSTB	,	rl_B19_20_21	12292
B19_LSTB_121_Port	SMT	LSTB	,	rl_B19_20_21	12917
B19_LSTB_122_Port	SMT	LSTB	,	rl_B19_22_23	1042
B19_LSTB_123_Port	SMT	LSTB	,	rl_B19_22_23	1667
B19_LSTB_124_Port	SMT	LSTB	,	rl_B19_22_23	2292
B19_LSTB_125_Port	SMT	LSTB	,	rl_B19_22_23	2917
B19_LSTB_126_Port	SMT	LSTB	,	rl_B19_22_23	3542
B19_LSTB_127_Port	SMT	LSTB	,	rl_B19_22_23	4167
B19_LSTB_128_Port	SMT	LSTB	,	rl_B19_22_23	4792
B19_LSTB_129_Port	SMT	LSTB	,	rl_B19_22_23	5417
B19_LSTB_12_Port	SMT	LSTB	,	rl_B19_2_3	7917
B19_LSTB_130_Port	SMT	LSTB	,	rl_B19_22_23	6042
B19_LSTB_131_Port	SMT	LSTB	,	rl_B19_22_23	6667
B19_LSTB_132_Port	SMT	LSTB	,	rl_B19_22_23	7292
B19_LSTB_133_Port	SMT	LSTB	,	rl_B19_22_23	7917
B19_LSTB_134_Port	SMT	LSTB	,	rl_B19_22_23	8542
B19_LSTB_135_Port	SMT	LSTB	,	rl_B19_22_23	9167
B19_LSTB_136_Port	SMT	LSTB	,	rl_B19_22_23	9792
B19_LSTB_137_Port	SMT	LSTB	,	rl_B19_24_25	1042
B19_LSTB_138_Port	SMT	LSTB	,	rl_B19_24_25	1667
B19_LSTB_139_Port	SMT	LSTB	,	rl_B19_24_25	2292
B19_LSTB_13_Port	SMT	LSTB	,	rl_B19_4_5	1042
B19_LSTB_140_Port	SMT	LSTB	,	rl_B19_24_25	2917
B19_LSTB_141_Port	SMT	LSTB	,	rl_B19_24_25	3542
B19_LSTB_142_Port	SMT	LSTB	,	rl_B19_24_25	4167
B19_LSTB_143_Port	SMT	LSTB	,	rl_B19_24_25	4792
B19_LSTB_144_Port	SMT	LSTB	,	rl_B19_24_25	5417
B19_LSTB_145_Port	SMT	LSTB	,	rl_B19_24_25	6042
B19_LSTB_146_Port	SMT	LSTB	,	rl_B19_24_25	6667
B19_LSTB_147_Port	SMT	LSTB	,	rl_B19_24_25	7292
B19_LSTB_148_Port	SMT	LSTB	,	rl_B19_24_25	7917
B19_LSTB_14_Port	SMT	LSTB	,	rl_B19_4_5	1667
B19_LSTB_15_Port	SMT	LSTB	,	rl_B19_4_5	2292
B19_LSTB_16_Port	SMT	LSTB	,	rl_B19_4_5	2917
B19_LSTB_17_Port	SMT	LSTB	,	rl_B19_4_5	3542
B19_LSTB_18_Port	SMT	LSTB	,	rl_B19_4_5	4167
B19_LSTB_19_Port	SMT	LSTB	,	rl_B19_4_5	4792
B19_LSTB_1_Port	SMT	LSTB	,	rl_B19_2_3	1042
B19_LSTB_20_Port	SMT	LSTB	,	rl_B19_4_5	5417
B19_LSTB_21_Port	SMT	LSTB	,	rl_B19_4_5	6042
B19_LSTB_22_Port	SMT	LSTB	,	rl_B19_4_5	6667
B19_LSTB_23_Port	SMT	LSTB	,	rl_B19_4_5	7292
B19_LSTB_24_Port	SMT	LSTB	,	rl_B19_4_5	7917
B19_LSTB_25_Port	SMT	LSTB	,	rl_B19_4_5	8542
B19_LSTB_26_Port	SMT	LSTB	,	rl_B19_4_5	9167
B19_LSTB_27_Port	SMT	LSTB	,	rl_B19_4_5	9792
B19_LSTB_28_Port	SMT	LSTB	,	rl_B19_6_7	1042
B19_LSTB_29_Port	SMT	LSTB	,	rl_B19_6_7	1667
B19_LSTB_2_Port	SMT	LSTB	,	rl_B19_2_3	1667
B19_LSTB_30_Port	SMT	LSTB	,	rl_B19_6_7	2292
B19_LSTB_31_Port	SMT	LSTB	,	rl_B19_6_7	2917
B19_LSTB_32_Port	SMT	LSTB	,	rl_B19_6_7	3542
B19_LSTB_33_Port	SMT	LSTB	,	rl_B19_6_7	4167
B19_LSTB_34_Port	SMT	LSTB	,	rl_B19_6_7	4792
B19_LSTB_35_Port	SMT	LSTB	,	rl_B19_6_7	5417
B19_LSTB_36_Port	SMT	LSTB	,	rl_B19_6_7	6042
B19_LSTB_37_Port	SMT	LSTB	,	rl_B19_6_7	6667
B19_LSTB_38_Port	SMT	LSTB	,	rl_B19_6_7	7292
B19_LSTB_39_Port	SMT	LSTB	,	rl_B19_6_7	7917
B19_LSTB_3_Port	SMT	LSTB	,	rl_B19_2_3	2292
B19_LSTB_40_Port	SMT	LSTB	,	rl_B19_6_7	8542
B19_LSTB_41_Port	SMT	LSTB	,	rl_B19_6_7	9167
B19_LSTB_42_Port	SMT	LSTB	,	rl_B19_6_7	9792
B19_LSTB_43_Port	SMT	LSTB	,	rl_B19_6_7	10417
B19_LSTB_44_Port	SMT	LSTB	,	rl_B19_6_7	11042
B19_LSTB_45_Port	SMT	LSTB	,	rl_B19_6_7	11667
B19_LSTB_46_Port	SMT	LSTB	,	rl_B19_6_7	12292
B19_LSTB_47_Port	SMT	LSTB	,	rl_B19_6_7	12917
B19_LSTB_48_Port	SMT	LSTB	,	rl_B19_8_9	1042
B19_LSTB_49_Port	SMT	LSTB	,	rl_B19_8_9	1667
B19_LSTB_4_Port	SMT	LSTB	,	rl_B19_2_3	2917
B19_LSTB_50_Port	SMT	LSTB	,	rl_B19_8_9	2292
B19_LSTB_51_Port	SMT	LSTB	,	rl_B19_8_9	2917
B19_LSTB_52_Port	SMT	LSTB	,	rl_B19_8_9	3542
B19_LSTB_53_Port	SMT	LSTB	,	rl_B19_8_9	4167
B19_LSTB_54_Port	SMT	LSTB	,	rl_B19_8_9	4792
B19_LSTB_55_Port	SMT	LSTB	,	rl_B19_8_9	5417
B19_LSTB_56_Port	SMT	LSTB	,	rl_B19_8_9	6042
B19_LSTB_57_Port	SMT	LSTB	,	rl_B19_8_9	6667
B19_LSTB_58_Port	SMT	LSTB	,	rl_B19_8_9	7292
B19_LSTB_59_Port	SMT	LSTB	,	rl_B19_8_9	7917
B19_LSTB_5_Port	SMT	LSTB	,	rl_B19_2_3	3542
B19_LSTB_60_Port	SMT	LSTB	,	rl_B19_8_9	8542
B19_LSTB_61_Port	SMT	LSTB	,	rl_B19_8_9	9167
B19_LSTB_62_Port	SMT	LSTB	,	rl_B19_8_9	9792
B19_LSTB_63_Port	SMT	LSTB	,	rl_B19_10_11	1042
B19_LSTB_64_Port	SMT	LSTB	,	rl_B19_10_11	1667
B19_LSTB_65_Port	SMT	LSTB	,	rl_B19_10_11	2292
B19_LSTB_66_Port	SMT	LSTB	,	rl_B19_10_11	2917
B19_LSTB_67_Port	SMT	LSTB	,	rl_B19_10_11	3542
B19_LSTB_68_Port	SMT	LSTB	,	rl_B19_10_11	4167
B19_LSTB_69_Port	SMT	LSTB	,	rl_B19_10_11	4792
B19_LSTB_6_Port	SMT	LSTB	,	rl_B19_2_3	4167
B19_LSTB_70_Port	SMT	LSTB	,	rl_B19_10_11	5417
B19_LSTB_71_Port	SMT	LSTB	,	rl_B19_10_11	6042
B19_LSTB_72_Port	SMT	LSTB	,	rl_B19_10_11	6667
B19_LSTB_73_Port	SMT	LSTB	,	rl_B19_10_11	7292
B19_LSTB_74_Port	SMT	LSTB	,	rl_B19_10_11	7917
B19_LSTB_75_Port	SMT	LSTB	,	rl_B19_16_17	1042
B19_LSTB_76_Port	SMT	LSTB	,	rl_B19_16_17	1667
B19_LSTB_77_Port	SMT	LSTB	,	rl_B19_16_17	2292
B19_LSTB_78_Port	SMT	LSTB	,	rl_B19_16_17	2917
B19_LSTB_79_Port	SMT	LSTB	,	rl_B19_16_17	3542
B19_LSTB_7_Port	SMT	LSTB	,	rl_B19_2_3	4792
B19_LSTB_80_Port	SMT	LSTB	,	rl_B19_16_17	4167
B19_LSTB_81_Port	SMT	LSTB	,	rl_B19_16_17	4792
B19_LSTB_82_Port	SMT	LSTB	,	rl_B19_16_17	5417
B19_LSTB_83_Port	SMT	LSTB	,	rl_B19_16_17	6042
B19_LSTB_84_Port	SMT	LSTB	,	rl_B19_16_17	6667
B19_LSTB_85_Port	SMT	LSTB	,	rl_B19_16_17	7292
B19_LSTB_86_Port	SMT	LSTB	,	rl_B19_16_17	7917
B19_LSTB_87_Port	SMT	LSTB	,	rl_B19_18_19	1042
B19_LSTB_88_Port	SMT	LSTB	,	rl_B19_18_19	1667
B19_LSTB_89_Port	SMT	LSTB	,	rl_B19_18_19	2292
B19_LSTB_8_Port	SMT	LSTB	,	rl_B19_2_3	5417
B19_LSTB_90_Port	SMT	LSTB	,	rl_B19_18_19	2917
B19_LSTB_91_Port	SMT	LSTB	,	rl_B19_18_19	3542
B19_LSTB_92_Port	SMT	LSTB	,	rl_B19_18_19	4167
B19_LSTB_93_Port	SMT	LSTB	,	rl_B19_18_19	4792
B19_LSTB_94_Port	SMT	LSTB	,	rl_B19_18_19	5417
B19_LSTB_95_Port	SMT	LSTB	,	rl_B19_18_19	6042
B19_LSTB_96_Port	SMT	LSTB	,	rl_B19_18_19	6667
B19_LSTB_97_Port	SMT	LSTB	,	rl_B19_18_19	7292
B19_LSTB_98_Port	SMT	LSTB	,	rl_B19_18_19	7917
B19_LSTB_99_Port	SMT	LSTB	,	rl_B19_18_19	8542
B19_LSTB_9_Port	SMT	LSTB	,	rl_B19_2_3	6042
B19_RSTB_100_Port	SMT	RSTB	,	rl_B19_18_19	9167
B19_RSTB_101_Port	SMT	RSTB	,	rl_B19_18_19	9792
B19_RSTB_102_Port	SMT	RSTB	,	rl_B19_20_21	1042
B19_RSTB_103_Port	SMT	RSTB	,	rl_B19_20_21	1667
B19_RSTB_104_Port	SMT	RSTB	,	rl_B19_20_21	2292
B19_RSTB_105_Port	SMT	RSTB	,	rl_B19_20_21	2917
B19_RSTB_106_Port	SMT	RSTB	,	rl_B19_20_21	3542
B19_RSTB_107_Port	SMT	RSTB	,	rl_B19_20_21	4167
B19_RSTB_108_Port	SMT	RSTB	,	rl_B19_20_21	4792
B19_RSTB_109_Port	SMT	RSTB	,	rl_B19_20_21	5417
B19_RSTB_10_Port	SMT	RSTB	,	rl_B19_2_3	6667
B19_RSTB_110_Port	SMT	RSTB	,	rl_B19_20_21	6042
B19_RSTB_111_Port	SMT	RSTB	,	rl_B19_20_21	6667
B19_RSTB_112_Port	SMT	RSTB	,	rl_B19_20_21	7292
B19_RSTB_113_Port	SMT	RSTB	,	rl_B19_20_21	7917
B19_RSTB_114_Port	SMT	RSTB	,	rl_B19_20_21	8542
B19_RSTB_115_Port	SMT	RSTB	,	rl_B19_20_21	9167
B19_RSTB_116_Port	SMT	RSTB	,	rl_B19_20_21	9792
B19_RSTB_117_Port	SMT	RSTB	,	rl_B19_20_21	10417
B19_RSTB_118_Port	SMT	RSTB	,	rl_B19_20_21	11042
B19_RSTB_119_Port	SMT	RSTB	,	rl_B19_20_21	11667
B19_RSTB_11_Port	SMT	RSTB	,	rl_B19_2_3	7292
B19_RSTB_120_Port	SMT	RSTB	,	rl_B19_20_21	12292
B19_RSTB_121_Port	SMT	RSTB	,	rl_B19_20_21	12917
B19_RSTB_122_Port	SMT	RSTB	,	rl_B19_22_23	1042
B19_RSTB_123_Port	SMT	RSTB	,	rl_B19_22_23	1667
B19_RSTB_124_Port	SMT	RSTB	,	rl_B19_22_23	2292
B19_RSTB_125_Port	SMT	RSTB	,	rl_B19_22_23	2917
B19_RSTB_126_Port	SMT	RSTB	,	rl_B19_22_23	3542
B19_RSTB_127_Port	SMT	RSTB	,	rl_B19_22_23	4167
B19_RSTB_128_Port	SMT	RSTB	,	rl_B19_22_23	4792
B19_RSTB_129_Port	SMT	RSTB	,	rl_B19_22_23	5417
B19_RSTB_12_Port	SMT	RSTB	,	rl_B19_2_3	7917
B19_RSTB_130_Port	SMT	RSTB	,	rl_B19_22_23	6042
B19_RSTB_131_Port	SMT	RSTB	,	rl_B19_22_23	6667
B19_RSTB_132_Port	SMT	RSTB	,	rl_B19_22_23	7292
B19_RSTB_133_Port	SMT	RSTB	,	rl_B19_22_23	7917
B19_RSTB_134_Port	SMT	RSTB	,	rl_B19_22_23	8542
B19_RSTB_135_Port	SMT	RSTB	,	rl_B19_22_23	9167
B19_RSTB_136_Port	SMT	RSTB	,	rl_B19_22_23	9792
B19_RSTB_137_Port	SMT	RSTB	,	rl_B19_24_25	1042
B19_RSTB_138_Port	SMT	RSTB	,	rl_B19_24_25	1667
B19_RSTB_139_Port	SMT	RSTB	,	rl_B19_24_25	2292
B19_RSTB_13_Port	SMT	RSTB	,	rl_B19_4_5	1042
B19_RSTB_140_Port	SMT	RSTB	,	rl_B19_24_25	2917
B19_RSTB_141_Port	SMT	RSTB	,	rl_B19_24_25	3542
B19_RSTB_142_Port	SMT	RSTB	,	rl_B19_24_25	4167
B19_RSTB_143_Port	SMT	RSTB	,	rl_B19_24_25	4792
B19_RSTB_144_Port	SMT	RSTB	,	rl_B19_24_25	5417
B19_RSTB_145_Port	SMT	RSTB	,	rl_B19_24_25	6042
B19_RSTB_146_Port	SMT	RSTB	,	rl_B19_24_25	6667
B19_RSTB_147_Port	SMT	RSTB	,	rl_B19_24_25	7292
B19_RSTB_148_Port	SMT	RSTB	,	rl_B19_24_25	7917
B19_RSTB_14_Port	SMT	RSTB	,	rl_B19_4_5	1667
B19_RSTB_15_Port	SMT	RSTB	,	rl_B19_4_5	2292
B19_RSTB_16_Port	SMT	RSTB	,	rl_B19_4_5	2917
B19_RSTB_17_Port	SMT	RSTB	,	rl_B19_4_5	3542
B19_RSTB_18_Port	SMT	RSTB	,	rl_B19_4_5	4167
B19_RSTB_19_Port	SMT	RSTB	,	rl_B19_4_5	4792
B19_RSTB_1_Port	SMT	RSTB	,	rl_B19_2_3	1042
B19_RSTB_20_Port	SMT	RSTB	,	rl_B19_4_5	5417
B19_RSTB_21_Port	SMT	RSTB	,	rl_B19_4_5	6042
B19_RSTB_22_Port	SMT	RSTB	,	rl_B19_4_5	6667
B19_RSTB_23_Port	SMT	RSTB	,	rl_B19_4_5	7292
B19_RSTB_24_Port	SMT	RSTB	,	rl_B19_4_5	7917
B19_RSTB_25_Port	SMT	RSTB	,	rl_B19_4_5	8542
B19_RSTB_26_Port	SMT	RSTB	,	rl_B19_4_5	9167
B19_RSTB_27_Port	SMT	RSTB	,	rl_B19_4_5	9792
B19_RSTB_28_Port	SMT	RSTB	,	rl_B19_6_7	1042
B19_RSTB_29_Port	SMT	RSTB	,	rl_B19_6_7	1667
B19_RSTB_2_Port	SMT	RSTB	,	rl_B19_2_3	1667
B19_RSTB_30_Port	SMT	RSTB	,	rl_B19_6_7	2292
B19_RSTB_31_Port	SMT	RSTB	,	rl_B19_6_7	2917
B19_RSTB_32_Port	SMT	RSTB	,	rl_B19_6_7	3542
B19_RSTB_33_Port	SMT	RSTB	,	rl_B19_6_7	4167
B19_RSTB_34_Port	SMT	RSTB	,	rl_B19_6_7	4792
B19_RSTB_35_Port	SMT	RSTB	,	rl_B19_6_7	5417
B19_RSTB_36_Port	SMT	RSTB	,	rl_B19_6_7	6042
B19_RSTB_37_Port	SMT	RSTB	,	rl_B19_6_7	6667
B19_RSTB_38_Port	SMT	RSTB	,	rl_B19_6_7	7292
B19_RSTB_39_Port	SMT	RSTB	,	rl_B19_6_7	7917
B19_RSTB_3_Port	SMT	RSTB	,	rl_B19_2_3	2292
B19_RSTB_40_Port	SMT	RSTB	,	rl_B19_6_7	8542
B19_RSTB_41_Port	SMT	RSTB	,	rl_B19_6_7	9167
B19_RSTB_42_Port	SMT	RSTB	,	rl_B19_6_7	9792
B19_RSTB_43_Port	SMT	RSTB	,	rl_B19_6_7	10417
B19_RSTB_44_Port	SMT	RSTB	,	rl_B19_6_7	11042
B19_RSTB_45_Port	SMT	RSTB	,	rl_B19_6_7	11667
B19_RSTB_46_Port	SMT	RSTB	,	rl_B19_6_7	12292
B19_RSTB_47_Port	SMT	RSTB	,	rl_B19_6_7	12917
B19_RSTB_48_Port	SMT	RSTB	,	rl_B19_8_9	1042
B19_RSTB_49_Port	SMT	RSTB	,	rl_B19_8_9	1667
B19_RSTB_4_Port	SMT	RSTB	,	rl_B19_2_3	2917
B19_RSTB_50_Port	SMT	RSTB	,	rl_B19_8_9	2292
B19_RSTB_51_Port	SMT	RSTB	,	rl_B19_8_9	2917
B19_RSTB_52_Port	SMT	RSTB	,	rl_B19_8_9	3542
B19_RSTB_53_Port	SMT	RSTB	,	rl_B19_8_9	4167
B19_RSTB_54_Port	SMT	RSTB	,	rl_B19_8_9	4792
B19_RSTB_55_Port	SMT	RSTB	,	rl_B19_8_9	5417
B19_RSTB_56_Port	SMT	RSTB	,	rl_B19_8_9	6042
B19_RSTB_57_Port	SMT	RSTB	,	rl_B19_8_9	6667
B19_RSTB_58_Port	SMT	RSTB	,	rl_B19_8_9	7292
B19_RSTB_59_Port	SMT	RSTB	,	rl_B19_8_9	7917
B19_RSTB_5_Port	SMT	RSTB	,	rl_B19_2_3	3542
B19_RSTB_60_Port	SMT	RSTB	,	rl_B19_8_9	8542
B19_RSTB_61_Port	SMT	RSTB	,	rl_B19_8_9	9167
B19_RSTB_62_Port	SMT	RSTB	,	rl_B19_8_9	9792
B19_RSTB_63_Port	SMT	RSTB	,	rl_B19_10_11	1042
