NAME	FAB_NAME	POSITION_X	POSITION_Y	ZCU_NAME	ZCU_TYPE
rn_B11_10	SMT	154330.7087	57291.66667	ZCU_B11_5	RESET
rn_B11_11	SMT	154330.7087	66458.33333	ZCU_B11_6	STOP
rn_B11_12	SMT	154330.7087	67708.33333	ZCU_B11_6	NONE
rn_B11_13	SMT	156182.6772	67708.33333	ZCU_B11_6	RESET
rn_B11_14	SMT	159269.2913	67708.33333	ZCU_B11_7	STOP
rn_B11_15	SMT	161121.2598	67708.33333	ZCU_B11_7	NONE
rn_B11_16	SMT	161121.2598	66458.33333	ZCU_B11_7	RESET
rn_B11_17	SMT	161121.2598	57291.66667	ZCU_B11_8	STOP
rn_B11_18	SMT	161121.2598	56041.66667	ZCU_B11_8	RESET
rn_B11_19	SMT	161121.2598	44791.66667	ZCU_B11_9	STOP
rn_B11_2	SMT	154330.7087	6458.333333	ZCU_B11_1	RESET
rn_B11_20	SMT	161121.2598	43541.66667	ZCU_B11_9	RESET
rn_B11_21	SMT	161121.2598	29375	ZCU_B11_10	STOP
rn_B11_22	SMT	161121.2598	28125	ZCU_B11_10	RESET
rn_B11_23	SMT	161121.2598	16875	ZCU_B11_11	STOP
rn_B11_24	SMT	161121.2598	15625	ZCU_B11_11	RESET
rn_B11_25	SMT	161121.2598	6458.333333	ZCU_B11_12	STOP
rn_B11_26	SMT	161121.2598	5208.333333	ZCU_B11_12	NONE
rn_B11_27	SMT	159269.2913	5208.333333	ZCU_B11_12	RESET
rn_B11_28	SMT	156182.6772	5208.333333	ZCU_B11_1	STOP
rn_B11_29	SMT	156182.6772	29375	ZCU_B11_3	RESET
rn_B11_3	SMT	154330.7087	15625	ZCU_B11_2	STOP
rn_B11_30	SMT	159269.2913	29375	ZCU_B11_10	STOP
rn_B11_31	SMT	159269.2913	43541.66667	ZCU_B11_9	RESET
rn_B11_32	SMT	156182.6772	43541.66667	ZCU_B11_4	STOP
rn_B11_33	SMT	152815.4617	57291.66667	ZCU_B11_5	RESET
rn_B11_34	SMT	147512.0974	57291.66667	ZCU_B10_8	STOP
rn_B11_35	SMT	162636.5068	15625	ZCU_B11_11	RESET
rn_B11_36	SMT	167939.8711	15625	ZCU_B12_2	STOP
rn_B11_4	SMT	154330.7087	16875	ZCU_B11_2	RESET
rn_B11_5	SMT	154330.7087	28125	ZCU_B11_3	STOP
rn_B11_6	SMT	154330.7087	29375	ZCU_B11_3	RESET
rn_B11_7	SMT	154330.7087	43541.66667	ZCU_B11_4	STOP
rn_B11_8	SMT	154330.7087	44791.66667	ZCU_B11_4	RESET
rn_B11_9	SMT	154330.7087	56041.66667	ZCU_B11_5	STOP
rn_B12_1	SMT	169455.1181	5208.333333	ZCU_B12_1	NONE
rn_B12_10	SMT	169455.1181	57291.66667	ZCU_B12_5	RESET
rn_B12_11	SMT	169455.1181	66458.33333	ZCU_B12_6	STOP
rn_B12_12	SMT	169455.1181	67708.33333	ZCU_B12_6	NONE
rn_B12_13	SMT	171307.0866	67708.33333	ZCU_B12_6	RESET
rn_B12_14	SMT	174393.7007	67708.33333	ZCU_B12_7	STOP
rn_B12_15	SMT	176245.6693	67708.33333	ZCU_B12_7	NONE
rn_B12_16	SMT	176245.6693	66458.33333	ZCU_B12_7	RESET
rn_B12_17	SMT	176245.6693	57291.66667	ZCU_B12_8	STOP
rn_B12_18	SMT	176245.6693	56041.66667	ZCU_B12_8	RESET
rn_B12_19	SMT	176245.6693	44791.66667	ZCU_B12_9	STOP
rn_B12_2	SMT	169455.1181	6458.333333	ZCU_B12_1	RESET
rn_B12_20	SMT	176245.6693	43541.66667	ZCU_B12_9	RESET
rn_B12_21	SMT	176245.6693	29375	ZCU_B12_10	STOP
rn_B12_22	SMT	176245.6693	28125	ZCU_B12_10	RESET
rn_B12_23	SMT	176245.6693	16875	ZCU_B12_11	STOP
rn_B12_24	SMT	176245.6693	15625	ZCU_B12_11	RESET
rn_B12_25	SMT	176245.6693	6458.333333	ZCU_B12_12	STOP
rn_B12_26	SMT	176245.6693	5208.333333	ZCU_B12_12	NONE
rn_B12_27	SMT	174393.7007	5208.333333	ZCU_B12_12	RESET
rn_B12_28	SMT	171307.0866	5208.333333	ZCU_B12_1	STOP
rn_B12_29	SMT	171307.0866	29375	ZCU_B12_3	RESET
rn_B12_3	SMT	169455.1181	15625	ZCU_B12_2	STOP
rn_B12_30	SMT	174393.7007	29375	ZCU_B12_10	STOP
rn_B12_31	SMT	174393.7007	43541.66667	ZCU_B12_9	RESET
rn_B12_32	SMT	171307.0866	43541.66667	ZCU_B12_4	STOP
rn_B12_33	SMT	167939.8711	57291.66667	ZCU_B12_5	RESET
rn_B12_34	SMT	162636.5068	57291.66667	ZCU_B11_8	STOP
rn_B12_35	SMT	177760.9162	15625	ZCU_B12_11	RESET
rn_B12_36	SMT	183064.2806	15625	ZCU_B13_2	STOP
rn_B12_4	SMT	169455.1181	16875	ZCU_B12_2	RESET
rn_B12_5	SMT	169455.1181	28125	ZCU_B12_3	STOP
rn_B12_6	SMT	169455.1181	29375	ZCU_B12_3	RESET
rn_B12_7	SMT	169455.1181	43541.66667	ZCU_B12_4	STOP
rn_B12_8	SMT	169455.1181	44791.66667	ZCU_B12_4	RESET
rn_B12_9	SMT	169455.1181	56041.66667	ZCU_B12_5	STOP
rn_B13_1	SMT	184579.5275	5208.333333	ZCU_B13_1	NONE
rn_B13_10	SMT	184579.5275	57291.66667	ZCU_B13_5	RESET
rn_B13_11	SMT	184579.5275	66458.33333	ZCU_B13_6	STOP
rn_B13_12	SMT	184579.5275	67708.33333	ZCU_B13_6	NONE
rn_B13_13	SMT	186431.496	67708.33333	ZCU_B13_6	RESET
rn_B13_14	SMT	189518.1103	67708.33333	ZCU_B13_7	STOP
rn_B13_15	SMT	191370.0788	67708.33333	ZCU_B13_7	NONE
rn_B13_16	SMT	191370.0788	66458.33333	ZCU_B13_7	RESET
rn_B13_17	SMT	191370.0788	57291.66667	ZCU_B13_8	STOP
rn_B13_18	SMT	191370.0788	56041.66667	ZCU_B13_8	RESET
rn_B13_19	SMT	191370.0788	44791.66667	ZCU_B13_9	STOP
rn_B13_2	SMT	184579.5275	6458.333333	ZCU_B13_1	RESET
rn_B13_20	SMT	191370.0788	43541.66667	ZCU_B13_9	RESET
rn_B13_21	SMT	191370.0788	29375	ZCU_B13_10	STOP
rn_B13_22	SMT	191370.0788	28125	ZCU_B13_10	RESET
rn_B13_23	SMT	191370.0788	16875	ZCU_B13_11	STOP
rn_B13_24	SMT	191370.0788	15625	ZCU_B13_11	RESET
rn_B13_25	SMT	191370.0788	6458.333333	ZCU_B13_12	STOP
rn_B13_26	SMT	191370.0788	5208.333333	ZCU_B13_12	NONE
rn_B13_27	SMT	189518.1103	5208.333333	ZCU_B13_12	RESET
rn_B13_28	SMT	186431.496	5208.333333	ZCU_B13_1	STOP
rn_B13_29	SMT	186431.496	29375	ZCU_B13_3	RESET
rn_B13_3	SMT	184579.5275	15625	ZCU_B13_2	STOP
rn_B13_30	SMT	189518.1103	29375	ZCU_B13_10	STOP
rn_B13_31	SMT	189518.1103	43541.66667	ZCU_B13_9	RESET
rn_B13_32	SMT	186431.496	43541.66667	ZCU_B13_4	STOP
rn_B13_33	SMT	183064.2806	57291.66667	ZCU_B13_5	RESET
rn_B13_34	SMT	177760.9162	57291.66667	ZCU_B12_8	STOP
rn_B13_35	SMT	192885.3257	15625	ZCU_B13_11	RESET
rn_B13_36	SMT	198188.6901	15625	ZCU_B14_2	STOP
rn_B13_4	SMT	184579.5275	16875	ZCU_B13_2	RESET
rn_B13_5	SMT	184579.5275	28125	ZCU_B13_3	STOP
rn_B13_6	SMT	184579.5275	29375	ZCU_B13_3	RESET
rn_B13_7	SMT	184579.5275	43541.66667	ZCU_B13_4	STOP
rn_B13_8	SMT	184579.5275	44791.66667	ZCU_B13_4	RESET
rn_B13_9	SMT	184579.5275	56041.66667	ZCU_B13_5	STOP
rn_B14_1	SMT	199703.937	5208.333333	ZCU_B14_1	NONE
rn_B14_10	SMT	199703.937	57291.66667	ZCU_B14_5	RESET
rn_B14_11	SMT	199703.937	66458.33333	ZCU_B14_6	STOP
rn_B14_12	SMT	199703.937	67708.33333	ZCU_B14_6	NONE
rn_B14_13	SMT	201555.9056	67708.33333	ZCU_B14_6	RESET
rn_B14_14	SMT	204642.5197	67708.33333	ZCU_B14_7	STOP
rn_B14_15	SMT	206494.4882	67708.33333	ZCU_B14_7	NONE
rn_B14_16	SMT	206494.4882	66458.33333	ZCU_B14_7	RESET
rn_B14_17	SMT	206494.4882	57291.66667	ZCU_B14_8	STOP
rn_B14_18	SMT	206494.4882	56041.66667	ZCU_B14_8	RESET
rn_B14_19	SMT	206494.4882	44791.66667	ZCU_B14_9	STOP
rn_B14_2	SMT	199703.937	6458.333333	ZCU_B14_1	RESET
rn_B14_20	SMT	206494.4882	43541.66667	ZCU_B14_9	RESET
rn_B14_21	SMT	206494.4882	29375	ZCU_B14_10	STOP
rn_B14_22	SMT	206494.4882	28125	ZCU_B14_10	RESET
rn_B14_23	SMT	206494.4882	16875	ZCU_B14_11	STOP
rn_B14_24	SMT	206494.4882	15625	ZCU_B14_11	RESET
rn_B14_25	SMT	206494.4882	6458.333333	ZCU_B14_12	STOP
rn_B14_26	SMT	206494.4882	5208.333333	ZCU_B14_12	NONE
rn_B14_27	SMT	204642.5197	5208.333333	ZCU_B14_12	RESET
rn_B14_28	SMT	201555.9056	5208.333333	ZCU_B14_1	STOP
rn_B14_29	SMT	201555.9056	29375	ZCU_B14_3	RESET
rn_B14_3	SMT	199703.937	15625	ZCU_B14_2	STOP
rn_B14_30	SMT	204642.5197	29375	ZCU_B14_10	STOP
rn_B14_31	SMT	204642.5197	43541.66667	ZCU_B14_9	RESET
rn_B14_32	SMT	201555.9056	43541.66667	ZCU_B14_4	STOP
rn_B14_33	SMT	198188.6901	57291.66667	ZCU_B14_5	RESET
rn_B14_34	SMT	192885.3257	57291.66667	ZCU_B13_8	STOP
rn_B14_35	SMT	208009.7352	15625	ZCU_B14_11	RESET
rn_B14_36	SMT	213313.0995	15625	ZCU_B15_2	STOP
rn_B14_4	SMT	199703.937	16875	ZCU_B14_2	RESET
rn_B14_5	SMT	199703.937	28125	ZCU_B14_3	STOP
rn_B14_6	SMT	199703.937	29375	ZCU_B14_3	RESET
rn_B14_7	SMT	199703.937	43541.66667	ZCU_B14_4	STOP
rn_B14_8	SMT	199703.937	44791.66667	ZCU_B14_4	RESET
rn_B14_9	SMT	199703.937	56041.66667	ZCU_B14_5	STOP
rn_B15_1	SMT	214828.3465	5208.333333	ZCU_B15_1	NONE
rn_B15_10	SMT	214828.3465	57291.66667	ZCU_B15_5	RESET
rn_B15_11	SMT	214828.3465	66458.33333	ZCU_B15_6	STOP
rn_B15_12	SMT	214828.3465	67708.33333	ZCU_B15_6	NONE
rn_B15_13	SMT	216680.315	67708.33333	ZCU_B15_6	RESET
rn_B15_14	SMT	219766.9291	67708.33333	ZCU_B15_7	STOP
rn_B15_15	SMT	221618.8976	67708.33333	ZCU_B15_7	NONE
rn_B15_16	SMT	221618.8976	66458.33333	ZCU_B15_7	RESET
rn_B15_17	SMT	221618.8976	57291.66667	ZCU_B15_8	STOP
rn_B15_18	SMT	221618.8976	56041.66667	ZCU_B15_8	RESET
rn_B15_19	SMT	221618.8976	44791.66667	ZCU_B15_9	STOP
rn_B15_2	SMT	214828.3465	6458.333333	ZCU_B15_1	RESET
rn_B15_20	SMT	221618.8976	43541.66667	ZCU_B15_9	RESET
rn_B15_21	SMT	221618.8976	29375	ZCU_B15_10	STOP
rn_B15_22	SMT	221618.8976	28125	ZCU_B15_10	RESET
rn_B15_23	SMT	221618.8976	16875	ZCU_B15_11	STOP
rn_B15_24	SMT	221618.8976	15625	ZCU_B15_11	RESET
rn_B15_25	SMT	221618.8976	6458.333333	ZCU_B15_12	STOP
rn_B15_26	SMT	221618.8976	5208.333333	ZCU_B15_12	NONE
rn_B15_27	SMT	219766.9291	5208.333333	ZCU_B15_12	RESET
rn_B15_28	SMT	216680.315	5208.333333	ZCU_B15_1	STOP
rn_B15_29	SMT	216680.315	29375	ZCU_B15_3	RESET
rn_B15_3	SMT	214828.3465	15625	ZCU_B15_2	STOP
rn_B15_30	SMT	219766.9291	29375	ZCU_B15_10	STOP
rn_B15_31	SMT	219766.9291	43541.66667	ZCU_B15_9	RESET
rn_B15_32	SMT	216680.315	43541.66667	ZCU_B15_4	STOP
rn_B15_33	SMT	213313.0995	57291.66667	ZCU_B15_5	RESET
rn_B15_34	SMT	208009.7352	57291.66667	ZCU_B14_8	STOP
rn_B15_35	SMT	223134.1446	15625	ZCU_B15_11	RESET
rn_B15_36	SMT	228437.5089	15625	ZCU_B16_2	STOP
rn_B15_4	SMT	214828.3465	16875	ZCU_B15_2	RESET
rn_B15_5	SMT	214828.3465	28125	ZCU_B15_3	STOP
rn_B15_6	SMT	214828.3465	29375	ZCU_B15_3	RESET
rn_B15_7	SMT	214828.3465	43541.66667	ZCU_B15_4	STOP
rn_B15_8	SMT	214828.3465	44791.66667	ZCU_B15_4	RESET
rn_B15_9	SMT	214828.3465	56041.66667	ZCU_B15_5	STOP
rn_B16_1	SMT	229952.7559	5208.333333	ZCU_B16_1	NONE
rn_B16_10	SMT	229952.7559	57291.66667	ZCU_B16_5	RESET
rn_B16_11	SMT	229952.7559	66458.33333	ZCU_B16_6	STOP
rn_B16_12	SMT	229952.7559	67708.33333	ZCU_B16_6	NONE
rn_B16_13	SMT	231804.7244	67708.33333	ZCU_B16_6	RESET
rn_B16_14	SMT	234891.3386	67708.33333	ZCU_B16_7	STOP
rn_B16_15	SMT	236743.3071	67708.33333	ZCU_B16_7	NONE
rn_B16_16	SMT	236743.3071	66458.33333	ZCU_B16_7	RESET
rn_B16_17	SMT	236743.3071	57291.66667	ZCU_B16_8	STOP
rn_B16_18	SMT	236743.3071	56041.66667	ZCU_B16_8	RESET
rn_B16_19	SMT	236743.3071	44791.66667	ZCU_B16_9	STOP
rn_B16_2	SMT	229952.7559	6458.333333	ZCU_B16_1	RESET
rn_B16_20	SMT	236743.3071	43541.66667	ZCU_B16_9	RESET
rn_B16_21	SMT	236743.3071	29375	ZCU_B16_10	STOP
rn_B16_22	SMT	236743.3071	28125	ZCU_B16_10	RESET
rn_B16_23	SMT	236743.3071	16875	ZCU_B16_11	STOP
rn_B16_24	SMT	236743.3071	15625	ZCU_B16_11	RESET
rn_B16_25	SMT	236743.3071	6458.333333	ZCU_B16_12	STOP
rn_B16_26	SMT	236743.3071	5208.333333	ZCU_B16_12	NONE
rn_B16_27	SMT	234891.3386	5208.333333	ZCU_B16_12	RESET
rn_B16_28	SMT	231804.7244	5208.333333	ZCU_B16_1	STOP
rn_B16_29	SMT	231804.7244	29375	ZCU_B16_3	RESET
rn_B16_3	SMT	229952.7559	15625	ZCU_B16_2	STOP
rn_B16_30	SMT	234891.3386	29375	ZCU_B16_10	STOP
rn_B16_31	SMT	234891.3386	43541.66667	ZCU_B16_9	RESET
rn_B16_32	SMT	231804.7244	43541.66667	ZCU_B16_4	STOP
rn_B16_33	SMT	228437.5089	57291.66667	ZCU_B16_5	RESET
rn_B16_34	SMT	223134.1446	57291.66667	ZCU_B15_8	STOP
rn_B16_35	SMT	238258.5541	15625	ZCU_B16_11	RESET
rn_B16_36	SMT	243561.9184	15625	ZCU_B17_2	STOP
rn_B16_4	SMT	229952.7559	16875	ZCU_B16_2	RESET
rn_B16_5	SMT	229952.7559	28125	ZCU_B16_3	STOP
rn_B16_6	SMT	229952.7559	29375	ZCU_B16_3	RESET
rn_B16_7	SMT	229952.7559	43541.66667	ZCU_B16_4	STOP
rn_B16_8	SMT	229952.7559	44791.66667	ZCU_B16_4	RESET
rn_B16_9	SMT	229952.7559	56041.66667	ZCU_B16_5	STOP
rn_B17_1	SMT	245077.1654	5208.333333	ZCU_B17_1	NONE
rn_B17_10	SMT	245077.1654	57291.66667	ZCU_B17_5	RESET
rn_B17_11	SMT	245077.1654	66458.33333	ZCU_B17_6	STOP
rn_B17_12	SMT	245077.1654	67708.33333	ZCU_B17_6	NONE
rn_B17_13	SMT	246929.1339	67708.33333	ZCU_B17_6	RESET
rn_B17_14	SMT	250015.748	67708.33333	ZCU_B17_7	STOP
rn_B17_15	SMT	251867.7165	67708.33333	ZCU_B17_7	NONE
rn_B17_16	SMT	251867.7165	66458.33333	ZCU_B17_7	RESET
rn_B17_17	SMT	251867.7165	57291.66667	ZCU_B17_8	STOP
rn_B17_18	SMT	251867.7165	56041.66667	ZCU_B17_8	RESET
rn_B17_19	SMT	251867.7165	44791.66667	ZCU_B17_9	STOP
rn_B17_2	SMT	245077.1654	6458.333333	ZCU_B17_1	RESET
rn_B17_20	SMT	251867.7165	43541.66667	ZCU_B17_9	RESET
rn_B17_21	SMT	251867.7165	29375	ZCU_B17_10	STOP
rn_B17_22	SMT	251867.7165	28125	ZCU_B17_10	RESET
rn_B17_23	SMT	251867.7165	16875	ZCU_B17_11	STOP
rn_B17_24	SMT	251867.7165	15625	ZCU_B17_11	RESET
rn_B17_25	SMT	251867.7165	6458.333333	ZCU_B17_12	STOP
rn_B17_26	SMT	251867.7165	5208.333333	ZCU_B17_12	NONE
rn_B17_27	SMT	250015.748	5208.333333	ZCU_B17_12	RESET
rn_B17_28	SMT	246929.1339	5208.333333	ZCU_B17_1	STOP
rn_B17_29	SMT	246929.1339	29375	ZCU_B17_3	RESET
rn_B17_3	SMT	245077.1654	15625	ZCU_B17_2	STOP
rn_B17_30	SMT	250015.748	29375	ZCU_B17_10	STOP
rn_B17_31	SMT	250015.748	43541.66667	ZCU_B17_9	RESET
rn_B17_32	SMT	246929.1339	43541.66667	ZCU_B17_4	STOP
rn_B17_33	SMT	243561.9184	57291.66667	ZCU_B17_5	RESET
rn_B17_34	SMT	238258.5541	57291.66667	ZCU_B16_8	STOP
rn_B17_35	SMT	253382.9635	15625	ZCU_B17_11	RESET
rn_B17_36	SMT	258686.3278	15625	ZCU_B18_2	STOP
rn_B17_4	SMT	245077.1654	16875	ZCU_B17_2	RESET
rn_B17_5	SMT	245077.1654	28125	ZCU_B17_3	STOP
rn_B17_6	SMT	245077.1654	29375	ZCU_B17_3	RESET
rn_B17_7	SMT	245077.1654	43541.66667	ZCU_B17_4	STOP
rn_B17_8	SMT	245077.1654	44791.66667	ZCU_B17_4	RESET
rn_B17_9	SMT	245077.1654	56041.66667	ZCU_B17_5	STOP
rn_B18_1	SMT	260201.5748	5208.333333	ZCU_B18_1	NONE
rn_B18_10	SMT	260201.5748	57291.66667	ZCU_B18_5	RESET
rn_B18_11	SMT	260201.5748	66458.33333	ZCU_B18_6	STOP
rn_B18_12	SMT	260201.5748	67708.33333	ZCU_B18_6	NONE
rn_B18_13	SMT	262053.5433	67708.33333	ZCU_B18_6	RESET
rn_B18_14	SMT	265140.1574	67708.33333	ZCU_B18_7	STOP
rn_B18_15	SMT	266992.1259	67708.33333	ZCU_B18_7	NONE
rn_B18_16	SMT	266992.1259	66458.33333	ZCU_B18_7	RESET
rn_B18_17	SMT	266992.1259	57291.66667	ZCU_B18_8	STOP
rn_B18_18	SMT	266992.1259	56041.66667	ZCU_B18_8	RESET
rn_B18_19	SMT	266992.1259	44791.66667	ZCU_B18_9	STOP
rn_B18_2	SMT	260201.5748	6458.333333	ZCU_B18_1	RESET
rn_B18_20	SMT	266992.1259	43541.66667	ZCU_B18_9	RESET
rn_B18_21	SMT	266992.1259	29375	ZCU_B18_10	STOP
rn_B18_22	SMT	266992.1259	28125	ZCU_B18_10	RESET
rn_B18_23	SMT	266992.1259	16875	ZCU_B18_11	STOP
rn_B18_24	SMT	266992.1259	15625	ZCU_B18_11	RESET
rn_B18_25	SMT	266992.1259	6458.333333	ZCU_B18_12	STOP
rn_B18_26	SMT	266992.1259	5208.333333	ZCU_B18_12	NONE
rn_B18_27	SMT	265140.1574	5208.333333	ZCU_B18_12	RESET
rn_B18_28	SMT	262053.5433	5208.333333	ZCU_B18_1	STOP
rn_B18_29	SMT	262053.5433	29375	ZCU_B18_3	RESET
rn_B18_3	SMT	260201.5748	15625	ZCU_B18_2	STOP
rn_B18_30	SMT	265140.1574	29375	ZCU_B18_10	STOP
rn_B18_31	SMT	265140.1574	43541.66667	ZCU_B18_9	RESET
rn_B18_32	SMT	262053.5433	43541.66667	ZCU_B18_4	STOP
rn_B18_33	SMT	258686.3278	57291.66667	ZCU_B18_5	RESET
rn_B18_34	SMT	253382.9635	57291.66667	ZCU_B17_8	STOP
rn_B18_35	SMT	268507.3729	15625	ZCU_B18_11	RESET
rn_B18_36	SMT	273810.7372	15625	ZCU_B19_2	STOP
rn_B18_4	SMT	260201.5748	16875	ZCU_B18_2	RESET
rn_B18_5	SMT	260201.5748	28125	ZCU_B18_3	STOP
rn_B18_6	SMT	260201.5748	29375	ZCU_B18_3	RESET
rn_B18_7	SMT	260201.5748	43541.66667	ZCU_B18_4	STOP
rn_B18_8	SMT	260201.5748	44791.66667	ZCU_B18_4	RESET
rn_B18_9	SMT	260201.5748	56041.66667	ZCU_B18_5	STOP
rn_B19_1	SMT	275325.9842	5208.333333	ZCU_B19_1	NONE
rn_B19_10	SMT	275325.9842	57291.66667	ZCU_B19_5	RESET
rn_B19_11	SMT	275325.9842	66458.33333	ZCU_B19_6	STOP
rn_B19_12	SMT	275325.9842	67708.33333	ZCU_B19_6	NONE
rn_B19_13	SMT	277177.9527	67708.33333	ZCU_B19_6	RESET
rn_B19_14	SMT	280264.567	67708.33333	ZCU_B19_7	STOP
rn_B19_15	SMT	282116.5355	67708.33333	ZCU_B19_7	NONE
rn_B19_16	SMT	282116.5355	66458.33333	ZCU_B19_7	RESET
rn_B19_17	SMT	282116.5355	57291.66667	ZCU_B19_8	STOP
rn_B19_18	SMT	282116.5355	56041.66667	ZCU_B19_8	RESET
rn_B19_19	SMT	282116.5355	44791.66667	ZCU_B19_9	STOP
rn_B19_2	SMT	275325.9842	6458.333333	ZCU_B19_1	RESET
rn_B19_20	SMT	282116.5355	43541.66667	ZCU_B19_9	RESET
rn_B19_21	SMT	282116.5355	29375	ZCU_B19_10	STOP
rn_B19_22	SMT	282116.5355	28125	ZCU_B19_10	RESET
rn_B19_23	SMT	282116.5355	16875	ZCU_B19_11	STOP
rn_B19_24	SMT	282116.5355	15625	ZCU_B19_11	RESET
rn_B19_25	SMT	282116.5355	6458.333333	ZCU_B19_12	STOP
rn_B19_26	SMT	282116.5355	5208.333333	ZCU_B19_12	NONE
rn_B19_27	SMT	280264.567	5208.333333	ZCU_B19_12	RESET
rn_B19_28	SMT	277177.9527	5208.333333	ZCU_B19_1	STOP
rn_B19_29	SMT	277177.9527	29375	ZCU_B19_3	RESET
rn_B19_3	SMT	275325.9842	15625	ZCU_B19_2	STOP
rn_B19_30	SMT	280264.567	29375	ZCU_B19_10	STOP
rn_B19_31	SMT	280264.567	43541.66667	ZCU_B19_9	RESET
rn_B19_32	SMT	277177.9527	43541.66667	ZCU_B19_4	STOP
rn_B19_33	SMT	273810.7372	57291.66667	ZCU_B19_5	RESET
rn_B19_34	SMT	268507.3729	57291.66667	ZCU_B18_8	STOP
rn_B19_35	SMT	283631.7824	15625	ZCU_B19_11	RESET
rn_B19_36	SMT	288935.1468	15625	ZCU_B20_2	STOP
rn_B19_4	SMT	275325.9842	16875	ZCU_B19_2	RESET
rn_B19_5	SMT	275325.9842	28125	ZCU_B19_3	STOP
rn_B19_6	SMT	275325.9842	29375	ZCU_B19_3	RESET
rn_B19_7	SMT	275325.9842	43541.66667	ZCU_B19_4	STOP
rn_B19_8	SMT	275325.9842	44791.66667	ZCU_B19_4	RESET
rn_B19_9	SMT	275325.9842	56041.66667	ZCU_B19_5	STOP
rn_B1_1	SMT	3086.614173	5208.333333	ZCU_B1_1	NONE
rn_B1_10	SMT	3086.614173	57291.66667	ZCU_B1_5	RESET
rn_B1_11	SMT	3086.614173	66458.33333	ZCU_B1_6	STOP
rn_B1_12	SMT	3086.614173	67708.33333	ZCU_B1_6	NONE
rn_B1_13	SMT	4938.582677	67708.33333	ZCU_B1_6	RESET
rn_B1_14	SMT	8025.196851	67708.33333	ZCU_B1_7	STOP
rn_B1_15	SMT	9877.165355	67708.33333	ZCU_B1_7	NONE
rn_B1_16	SMT	9877.165355	66458.33333	ZCU_B1_7	RESET
rn_B1_17	SMT	9877.165355	57291.66667	ZCU_B1_8	STOP
rn_B1_18	SMT	9877.165355	56041.66667	ZCU_B1_8	RESET
rn_B1_19	SMT	9877.165355	44791.66667	ZCU_B1_9	STOP
rn_B1_2	SMT	3086.614173	6458.333333	ZCU_B1_1	RESET
rn_B1_20	SMT	9877.165355	43541.66667	ZCU_B1_9	RESET
rn_B1_21	SMT	9877.165355	29375	ZCU_B1_10	STOP
rn_B1_22	SMT	9877.165355	28125	ZCU_B1_10	RESET
rn_B1_23	SMT	9877.165355	16875	ZCU_B1_11	STOP
rn_B1_24	SMT	9877.165355	15625	ZCU_B1_11	RESET
rn_B1_25	SMT	9877.165355	6458.333333	ZCU_B1_12	STOP
rn_B1_26	SMT	9877.165355	5208.333333	ZCU_B1_12	NONE
rn_B1_27	SMT	8025.196851	5208.333333	ZCU_B1_12	RESET
rn_B1_28	SMT	4938.582677	5208.333333	ZCU_B1_1	STOP
rn_B1_29	SMT	4938.582677	29375	ZCU_B1_3	RESET
rn_B1_3	SMT	3086.614173	15625	ZCU_B1_2	STOP
rn_B1_30	SMT	8025.196851	29375	ZCU_B1_10	STOP
rn_B1_31	SMT	8025.196851	43541.66667	ZCU_B1_9	RESET
rn_B1_32	SMT	4938.582677	43541.66667	ZCU_B1_4	STOP
rn_B1_33	SMT	11392.41231	15625	ZCU_B1_11	RESET
rn_B1_34	SMT	16695.77667	15625	ZCU_B2_2	STOP
rn_B1_4	SMT	3086.614173	16875	ZCU_B1_2	RESET
rn_B1_5	SMT	3086.614173	28125	ZCU_B1_3	STOP
rn_B1_6	SMT	3086.614173	29375	ZCU_B1_3	RESET
rn_B1_7	SMT	3086.614173	43541.66667	ZCU_B1_4	STOP
rn_B1_8	SMT	3086.614173	44791.66667	ZCU_B1_4	RESET
rn_B1_9	SMT	3086.614173	56041.66667	ZCU_B1_5	STOP
rn_B20_1	SMT	290450.3937	5208.333333	ZCU_B20_1	NONE
rn_B20_10	SMT	290450.3937	57291.66667	ZCU_B20_5	RESET
rn_B20_11	SMT	290450.3937	66458.33333	ZCU_B20_6	STOP
rn_B20_12	SMT	290450.3937	67708.33333	ZCU_B20_6	NONE
rn_B20_13	SMT	292302.3622	67708.33333	ZCU_B20_6	RESET
rn_B20_14	SMT	295388.9764	67708.33333	ZCU_B20_7	STOP
rn_B20_15	SMT	297240.9449	67708.33333	ZCU_B20_7	NONE
rn_B20_16	SMT	297240.9449	66458.33333	ZCU_B20_7	RESET
rn_B20_17	SMT	297240.9449	57291.66667	ZCU_B20_8	STOP
rn_B20_18	SMT	297240.9449	56041.66667	ZCU_B20_8	RESET
rn_B20_19	SMT	297240.9449	44791.66667	ZCU_B20_9	STOP
rn_B20_2	SMT	290450.3937	6458.333333	ZCU_B20_1	RESET
rn_B20_20	SMT	297240.9449	43541.66667	ZCU_B20_9	RESET
rn_B20_21	SMT	297240.9449	29375	ZCU_B20_10	STOP
rn_B20_22	SMT	297240.9449	28125	ZCU_B20_10	RESET
rn_B20_23	SMT	297240.9449	16875	ZCU_B20_11	STOP
rn_B20_24	SMT	297240.9449	15625	ZCU_B20_11	RESET
rn_B20_25	SMT	297240.9449	6458.333333	ZCU_B20_12	STOP
rn_B20_26	SMT	297240.9449	5208.333333	ZCU_B20_12	NONE
rn_B20_27	SMT	295388.9764	5208.333333	ZCU_B20_12	RESET
